dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__max_samples,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
3,0.7249894142150879,0.005961270489555082,0.026748847961425782,0.001440648863117862,1e-06,1.0,1,100,"OrderedDict([('model__max_features', 1e-06), ('model__max_samples', 1.0), ('model__min_samples_leaf', 1), ('model__n_estimators', 100)])",1.0,1.0,0.998,1.0,1.0,0.9996,0.0008000000000000007,6
3,3.4533135890960693,0.037830682083458224,0.08792791366577149,0.0047551211829530435,1e-06,1.0,1,500,"OrderedDict([('model__max_features', 1e-06), ('model__max_samples', 1.0), ('model__min_samples_leaf', 1), ('model__n_estimators', 500)])",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3,23.792463397979738,0.2536812577540365,0.06243677139282226,0.008559784305779205,1.0,1.0,1,500,"OrderedDict([('model__max_features', 1.0), ('model__max_samples', 1.0), ('model__min_samples_leaf', 1), ('model__n_estimators', 500)])",1.0,0.997,0.995,0.996,0.999,0.9974000000000001,0.0018547236990991425,10
3,2.281087589263916,0.02887493532788662,0.06922450065612792,0.007558339672291907,0.04397968392024248,0.7608363257427448,5,432,"OrderedDict([('model__max_features', 0.04397968392024248), ('model__max_samples', 0.7608363257427448), ('model__min_samples_leaf', 5), ('model__n_estimators', 432)])",0.99,0.987,0.983,0.985,0.99,0.9869999999999999,0.002756809750418047,14
3,13.828491067886352,0.13507024797823128,0.06304755210876464,0.007461939296322788,0.4924018012867264,1.0,1,500,"OrderedDict([('model__max_features', 0.4924018012867264), ('model__max_samples', 1.0), ('model__min_samples_leaf', 1), ('model__n_estimators', 500)])",1.0,0.999,0.998,0.996,1.0,0.9986,0.0014966629547095778,8
3,0.3120208740234375,0.010899868348550773,0.020802688598632813,0.0013007555999123993,0.03642991151346926,0.9344961564889427,57,122,"OrderedDict([('model__max_features', 0.03642991151346926), ('model__max_samples', 0.9344961564889427), ('model__min_samples_leaf', 57), ('model__n_estimators', 122)])",0.774,0.772,0.746,0.773,0.778,0.7686,0.011482160075525868,32
3,18.51032361984253,0.19608947747456099,0.06037468910217285,0.008776206881329792,1.0,1.0,18,500,"OrderedDict([('model__max_features', 1.0), ('model__max_samples', 1.0), ('model__min_samples_leaf', 18), ('model__n_estimators', 500)])",0.967,0.978,0.966,0.97,0.963,0.9687999999999999,0.005114684741017773,17
3,8.181095790863036,0.025117202277075857,0.0698699951171875,0.001921691048167825,0.2316432613039047,1.0,1,500,"OrderedDict([('model__max_features', 0.2316432613039047), ('model__max_samples', 1.0), ('model__min_samples_leaf', 1), ('model__n_estimators', 500)])",1.0,0.999,1.0,0.998,1.0,0.9994,0.0008000000000000007,7
3,0.8293782234191894,0.027806944496351658,0.03000941276550293,0.001946148439107503,1e-06,1.0,2,160,"OrderedDict([('model__max_features', 1e-06), ('model__max_samples', 1.0), ('model__min_samples_leaf', 2), ('model__n_estimators', 160)])",0.999,0.998,0.997,0.999,0.997,0.998,0.0008944271909999167,9
3,2.514821434020996,0.07594925926922251,0.08652081489562988,0.012687382723535026,1e-06,0.5,1,500,"OrderedDict([('model__max_features', 1e-06), ('model__max_samples', 0.5), ('model__min_samples_leaf', 1), ('model__n_estimators', 500)])",1.0,1.0,1.0,0.999,1.0,0.9998000000000001,0.00040000000000000034,5
3,1.3369943618774414,0.02294998116525483,0.03564891815185547,0.005139228617957979,0.7213557336720966,0.5335054791017605,250,315,"OrderedDict([('model__max_features', 0.7213557336720966), ('model__max_samples', 0.5335054791017605), ('model__min_samples_leaf', 250), ('model__n_estimators', 315)])",0.648,0.649,0.639,0.642,0.629,0.6414000000000001,0.007227724399837067,44
3,0.23243026733398436,0.0027559449230128126,0.01636676788330078,0.0005477734882857967,0.061798024718622516,0.5024290162878605,107,106,"OrderedDict([('model__max_features', 0.061798024718622516), ('model__max_samples', 0.5024290162878605), ('model__min_samples_leaf', 107), ('model__n_estimators', 106)])",0.659,0.666,0.668,0.674,0.654,0.6642,0.006997142273814367,42
3,0.7765143871307373,0.01562548766970612,0.04602527618408203,0.0042476004311637235,1e-06,0.5318764883247546,35,500,"OrderedDict([('model__max_features', 1e-06), ('model__max_samples', 0.5318764883247546), ('model__min_samples_leaf', 35), ('model__n_estimators', 500)])",0.555,0.555,0.555,0.555,0.555,0.555,0.0,46
3,2.9319546222686768,0.023839548645718227,0.09129996299743652,0.005964510071905209,1e-06,0.7015223380378846,1,500,"OrderedDict([('model__max_features', 1e-06), ('model__max_samples', 0.7015223380378846), ('model__min_samples_leaf', 1), ('model__n_estimators', 500)])",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3,3.262485694885254,0.042335569333088796,0.08789968490600586,0.005636547590353328,1e-06,0.8665815394056177,1,500,"OrderedDict([('model__max_features', 1e-06), ('model__max_samples', 0.8665815394056177), ('model__min_samples_leaf', 1), ('model__n_estimators', 500)])",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3,2.690813684463501,0.035807451789071625,0.08594684600830078,0.004790412619987983,1e-06,0.5867365449750487,1,500,"OrderedDict([('model__max_features', 1e-06), ('model__max_samples', 0.5867365449750487), ('model__min_samples_leaf', 1), ('model__n_estimators', 500)])",1.0,1.0,1.0,1.0,1.0,1.0,0.0,1
3,0.8517426490783692,0.019509064373167604,0.04441118240356445,0.002409647335497816,1e-06,1.0,34,500,"OrderedDict([('model__max_features', 1e-06), ('model__max_samples', 1.0), ('model__min_samples_leaf', 34), ('model__n_estimators', 500)])",0.555,0.555,0.555,0.555,0.555,0.555,0.0,46
3,4.523922872543335,0.05295768241837703,0.038327598571777345,0.002430995281944494,0.9987520640163882,0.5295487608397624,47,314,"OrderedDict([('model__max_features', 0.9987520640163882), ('model__max_samples', 0.5295487608397624), ('model__min_samples_leaf', 47), ('model__n_estimators', 314)])",0.859,0.889,0.823,0.854,0.842,0.8533999999999999,0.021694238866574712,25
3,1.4151702404022217,0.029210277275257757,0.03615226745605469,0.0019563449581898023,0.09883062696124632,0.8622277544857868,23,249,"OrderedDict([('model__max_features', 0.09883062696124632), ('model__max_samples', 0.8622277544857868), ('model__min_samples_leaf', 23), ('model__n_estimators', 249)])",0.935,0.957,0.941,0.951,0.951,0.9469999999999998,0.007899367063252574,21
3,0.6937070846557617,0.007834419343054889,0.020197200775146484,0.0022615997410436197,0.8396759810565013,0.5350739910110563,167,112,"OrderedDict([('model__max_features', 0.8396759810565013), ('model__max_samples', 0.5350739910110563), ('model__min_samples_leaf', 167), ('model__n_estimators', 112)])",0.683,0.679,0.686,0.676,0.679,0.6806000000000001,0.0034985711369071833,40
3,3.033482027053833,0.044725211981759216,0.06494183540344238,0.006999972211566985,0.0818851963677498,0.764862906821029,9,454,"OrderedDict([('model__max_features', 0.0818851963677498), ('model__max_samples', 0.764862906821029), ('model__min_samples_leaf', 9), ('model__n_estimators', 454)])",0.981,0.985,0.979,0.983,0.988,0.9832000000000001,0.0031240998703626647,15
3,0.31415424346923826,0.009566326692758989,0.02408599853515625,0.004557816846347821,0.03393722854476037,0.5015697757530858,203,175,"OrderedDict([('model__max_features', 0.03393722854476037), ('model__max_samples', 0.5015697757530858), ('model__min_samples_leaf', 203), ('model__n_estimators', 175)])",0.555,0.555,0.555,0.555,0.555,0.555,0.0,46
3,1.9125406742095947,0.020016022164782706,0.02509174346923828,0.0033517450928079832,0.9801522304379434,0.5273090849001464,68,164,"OrderedDict([('model__max_features', 0.9801522304379434), ('model__max_samples', 0.5273090849001464), ('model__min_samples_leaf', 68), ('model__n_estimators', 164)])",0.811,0.827,0.775,0.812,0.791,0.8032,0.018159295140505852,29
3,0.6556605339050293,0.01604080400101199,0.037945556640625,0.002627879859702783,0.025785143073779052,0.5128828919794223,15,287,"OrderedDict([('model__max_features', 0.025785143073779052), ('model__max_samples', 0.5128828919794223), ('model__min_samples_leaf', 15), ('model__n_estimators', 287)])",0.878,0.89,0.883,0.877,0.869,0.8793999999999998,0.006945502141674141,24
3,5.36399097442627,0.05726506930921642,0.04576239585876465,0.007020542896398869,0.9997255262377511,0.9280258962464896,117,402,"OrderedDict([('model__max_features', 0.9997255262377511), ('model__max_samples', 0.9280258962464896), ('model__min_samples_leaf', 117), ('model__n_estimators', 402)])",0.768,0.78,0.738,0.76,0.749,0.7590000000000001,0.014587666023048387,34
3,0.2639774799346924,0.006647372766346602,0.018221712112426756,0.0011607111357208864,0.03719316159427264,0.9272154425559302,83,108,"OrderedDict([('model__max_features', 0.03719316159427264), ('model__max_samples', 0.9272154425559302), ('model__min_samples_leaf', 83), ('model__n_estimators', 108)])",0.683,0.683,0.702,0.7,0.692,0.692,0.008074651695274498,38
3,3.0350130081176756,0.03468933355427298,0.06377978324890136,0.0053384638368252175,0.07132416754408498,0.9930200089912442,11,452,"OrderedDict([('model__max_features', 0.07132416754408498), ('model__max_samples', 0.9930200089912442), ('model__min_samples_leaf', 11), ('model__n_estimators', 452)])",0.977,0.985,0.979,0.982,0.986,0.9818,0.0034292856398964525,16
3,1.085965919494629,0.032465620135176364,0.016752862930297853,0.0012256578533807964,0.9918643429402503,0.5895339303980441,97,101,"OrderedDict([('model__max_features', 0.9918643429402503), ('model__max_samples', 0.5895339303980441), ('model__min_samples_leaf', 97), ('model__n_estimators', 101)])",0.757,0.774,0.752,0.762,0.748,0.7586,0.00902441133814279,35
3,15.518451738357545,0.15396687255033512,0.05621933937072754,0.007690560732339486,0.9722761761207979,0.9462633910635053,20,453,"OrderedDict([('model__max_features', 0.9722761761207979), ('model__max_samples', 0.9462633910635053), ('model__min_samples_leaf', 20), ('model__n_estimators', 453)])",0.957,0.974,0.956,0.965,0.96,0.9623999999999999,0.006590902821313638,19
3,0.3460213661193848,0.008395189584335747,0.01963772773742676,0.0014552108128529884,0.08233306897008999,0.898358329445911,141,123,"OrderedDict([('model__max_features', 0.08233306897008999), ('model__max_samples', 0.898358329445911), ('model__min_samples_leaf', 141), ('model__n_estimators', 123)])",0.738,0.726,0.724,0.713,0.733,0.7268,0.008518215775618749,36
3,0.8654597282409668,0.018388832101441415,0.03482565879821777,0.0004015585145294924,0.027908240406795744,0.8217429769454259,7,238,"OrderedDict([('model__max_features', 0.027908240406795744), ('model__max_samples', 0.8217429769454259), ('model__min_samples_leaf', 7), ('model__n_estimators', 238)])",0.955,0.975,0.952,0.971,0.964,0.9634,0.008867919710958154,18
3,1.3216949939727782,0.029347677927685445,0.05058612823486328,0.005739469254619446,1e-06,0.9599421385178086,3,331,"OrderedDict([('model__max_features', 1e-06), ('model__max_samples', 0.9599421385178086), ('model__min_samples_leaf', 3), ('model__n_estimators', 331)])",0.994,0.993,0.995,0.991,0.991,0.9928000000000001,0.0016000000000000014,12
3,6.436087369918823,0.060950096052121365,0.042197465896606445,0.0016900710601548672,0.9761891390620485,0.5011169179081765,25,328,"OrderedDict([('model__max_features', 0.9761891390620485), ('model__max_samples', 0.5011169179081765), ('model__min_samples_leaf', 25), ('model__n_estimators', 328)])",0.914,0.942,0.919,0.942,0.922,0.9277999999999998,0.01187265766372462,22
3,0.35642638206481936,0.014732944469649461,0.023487138748168945,0.0021477609029678267,0.011225112194305394,0.828665977431024,158,215,"OrderedDict([('model__max_features', 0.011225112194305394), ('model__max_samples', 0.828665977431024), ('model__min_samples_leaf', 158), ('model__n_estimators', 215)])",0.555,0.555,0.555,0.555,0.555,0.555,0.0,46
3,2.817220401763916,0.02766683550839344,0.04946470260620117,0.00342938990818668,0.9282484376495979,0.5119195365842827,176,488,"OrderedDict([('model__max_features', 0.9282484376495979), ('model__max_samples', 0.5119195365842827), ('model__min_samples_leaf', 176), ('model__n_estimators', 488)])",0.664,0.669,0.655,0.661,0.653,0.6604,0.005851495535331123,43
3,0.5400042057037353,0.017864198716616493,0.02621316909790039,0.0014841547395328012,0.047150139469153446,0.9862460810713218,73,204,"OrderedDict([('model__max_features', 0.047150139469153446), ('model__max_samples', 0.9862460810713218), ('model__min_samples_leaf', 73), ('model__n_estimators', 204)])",0.792,0.783,0.781,0.789,0.798,0.7886000000000001,0.006151422599691885,31
3,0.33009562492370603,0.009332669180342111,0.021182823181152343,0.002083875314522432,0.060941618858552066,0.9743715403196485,241,155,"OrderedDict([('model__max_features', 0.060941618858552066), ('model__max_samples', 0.9743715403196485), ('model__min_samples_leaf', 241), ('model__n_estimators', 155)])",0.581,0.581,0.573,0.58,0.586,0.5801999999999999,0.004166533331199936,45
3,9.546488618850708,0.05310803651835247,0.05600862503051758,0.0048037656528974355,0.9587315241841121,0.9977118505842602,63,475,"OrderedDict([('model__max_features', 0.9587315241841121), ('model__max_samples', 0.9977118505842602), ('model__min_samples_leaf', 63), ('model__n_estimators', 475)])",0.85,0.884,0.816,0.86,0.851,0.8521999999999998,0.02185772174770282,26
