dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2,1.2848394393920899,0.003601721932918071,0.08701901435852051,0.0012786338330550851,0.9385527090157502,2434,22,1185,"{'model__max_features': 0.9385527090157502, 'model__min_samples_leaf': 2434, 'model__min_samples_split': 22, 'model__n_estimators': 1185}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.9317923545837402,0.010497984694522691,0.06470613479614258,0.0009526688807023267,0.3042422429595377,4118,45,857,"{'model__max_features': 0.3042422429595377, 'model__min_samples_leaf': 4118, 'model__min_samples_split': 45, 'model__n_estimators': 857}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,2.265291452407837,0.014972421877637818,0.11181068420410156,0.0024646751357754715,0.2912291401980419,1083,43,1500,"{'model__max_features': 0.2912291401980419, 'model__min_samples_leaf': 1083, 'model__min_samples_split': 43, 'model__n_estimators': 1500}",0.57,0.576,0.593,0.579,0.57,0.5775999999999999,0.008452218643646182,33
2,1.0505077362060546,0.006775309397348615,0.07209582328796386,0.001034691534949336,0.9737555188414592,1807,48,958,"{'model__max_features': 0.9737555188414592, 'model__min_samples_leaf': 1807, 'model__min_samples_split': 48, 'model__n_estimators': 958}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.374129629135132,0.012702402672800069,0.08605222702026367,0.0005186852030934592,0.19967378215835974,1268,58,1155,"{'model__max_features': 0.19967378215835974, 'model__min_samples_leaf': 1268, 'model__min_samples_split': 58, 'model__n_estimators': 1155}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,2.631673812866211,0.06634727872186039,0.0675290584564209,0.0015177570615463353,0.8599404067363206,647,22,841,"{'model__max_features': 0.8599404067363206, 'model__min_samples_leaf': 647, 'model__min_samples_split': 22, 'model__n_estimators': 841}",0.616,0.629,0.611,0.62,0.599,0.615,0.009939818911831351,22
2,0.3708836555480957,0.01176711253642757,0.03058924674987793,0.0020689286699824222,0.06505159298527952,2436,26,316,"{'model__max_features': 0.06505159298527952, 'model__min_samples_leaf': 2436, 'model__min_samples_split': 26, 'model__n_estimators': 316}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.5508973598480225,0.0697933978130243,0.10735521316528321,0.00929041891567306,0.5632882178455393,2042,10,1370,"{'model__max_features': 0.5632882178455393, 'model__min_samples_leaf': 2042, 'model__min_samples_split': 10, 'model__n_estimators': 1370}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.5305792808532714,0.03728859981893234,0.10224084854125977,0.0025561847988636796,0.09767211400638387,1364,29,1391,"{'model__max_features': 0.09767211400638387, 'model__min_samples_leaf': 1364, 'model__min_samples_split': 29, 'model__n_estimators': 1391}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,2.1012082576751707,0.006867932159776045,0.13881545066833495,0.0007932176223051575,0.6832635188254582,2557,9,1967,"{'model__max_features': 0.6832635188254582, 'model__min_samples_leaf': 2557, 'model__min_samples_split': 9, 'model__n_estimators': 1967}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.6929296016693116,0.0043468102558783805,0.11310296058654785,0.00206074388342989,0.17336465350777208,3153,37,1586,"{'model__max_features': 0.17336465350777208, 'model__min_samples_leaf': 3153, 'model__min_samples_split': 37, 'model__n_estimators': 1586}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.617221450805664,0.0041652911556376935,0.045557594299316405,0.0008814733548856357,0.662522284353982,3074,7,566,"{'model__max_features': 0.662522284353982, 'model__min_samples_leaf': 3074, 'model__min_samples_split': 7, 'model__n_estimators': 566}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.7840185642242432,0.001228336715913203,0.055524158477783206,0.0004395582690882516,0.5467102793432796,1501,19,730,"{'model__max_features': 0.5467102793432796, 'model__min_samples_leaf': 1501, 'model__min_samples_split': 19, 'model__n_estimators': 730}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.3071607112884521,0.0014331917099890523,0.024695730209350585,0.0005697654274631708,0.44975413336976566,4298,37,270,"{'model__max_features': 0.44975413336976566, 'model__min_samples_leaf': 4298, 'model__min_samples_split': 37, 'model__n_estimators': 270}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.5921853542327882,0.007774437435017621,0.1064572811126709,0.0013464525434131536,0.7272719958564209,3343,9,1486,"{'model__max_features': 0.7272719958564209, 'model__min_samples_leaf': 3343, 'model__min_samples_split': 9, 'model__n_estimators': 1486}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,2.401084852218628,0.006497408246238534,0.1281641960144043,0.0015973209359256798,0.1959828624191452,1017,41,1749,"{'model__max_features': 0.1959828624191452, 'model__min_samples_leaf': 1017, 'model__min_samples_split': 41, 'model__n_estimators': 1749}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,3.3216948986053465,0.06881525224267022,0.09024167060852051,0.0015940772534631092,0.388677289689482,338,48,1077,"{'model__max_features': 0.388677289689482, 'model__min_samples_leaf': 338, 'model__min_samples_split': 48, 'model__n_estimators': 1077}",0.653,0.658,0.666,0.655,0.666,0.6596,0.00546260011349907,11
2,1.1466428279876708,0.005194022727957725,0.08051700592041015,0.004234836870416894,0.5867511656638482,4860,46,1065,"{'model__max_features': 0.5867511656638482, 'model__min_samples_leaf': 4860, 'model__min_samples_split': 46, 'model__n_estimators': 1065}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,2.006369781494141,0.02352829198610131,0.1305476188659668,0.0013197374795178001,0.2962735057040824,3885,2,1881,"{'model__max_features': 0.2962735057040824, 'model__min_samples_leaf': 3885, 'model__min_samples_split': 2, 'model__n_estimators': 1881}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.657216739654541,0.06541833522921735,0.11207222938537598,0.006848552744495593,0.9868869366005173,2028,9,1496,"{'model__max_features': 0.9868869366005173, 'model__min_samples_leaf': 2028, 'model__min_samples_split': 9, 'model__n_estimators': 1496}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.5198528289794921,0.029861253167884797,0.035809993743896484,0.0001433122953264798,0.014079822715084456,392,36,419,"{'model__max_features': 0.014079822715084456, 'model__min_samples_leaf': 392, 'model__min_samples_split': 36, 'model__n_estimators': 419}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.1347127437591553,0.015843495400935482,0.07773704528808593,0.0010983189367910046,0.7712703466859457,3562,40,1018,"{'model__max_features': 0.7712703466859457, 'model__min_samples_leaf': 3562, 'model__min_samples_split': 40, 'model__n_estimators': 1018}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.6229063034057618,0.034798032746076214,0.06881723403930665,0.0004264648406697897,0.11586905952512971,201,9,780,"{'model__max_features': 0.11586905952512971, 'model__min_samples_leaf': 201, 'model__min_samples_split': 9, 'model__n_estimators': 780}",0.716,0.714,0.718,0.702,0.738,0.7175999999999999,0.01162067123706717,7
2,1.798373556137085,0.07091660320962692,0.11645212173461914,0.0027284279420813594,0.3308980248526492,4599,24,1598,"{'model__max_features': 0.3308980248526492, 'model__min_samples_leaf': 4599, 'model__min_samples_split': 24, 'model__n_estimators': 1598}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.8371194839477539,0.05488994975261498,0.058033180236816403,0.0033309487055512713,0.32518332202674705,2732,41,726,"{'model__max_features': 0.32518332202674705, 'model__min_samples_leaf': 2732, 'model__min_samples_split': 41, 'model__n_estimators': 726}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.114591121673584,0.0025919175206774447,0.07618675231933594,0.0004083974165689322,0.8872127425763265,2691,2,1029,"{'model__max_features': 0.8872127425763265, 'model__min_samples_leaf': 2691, 'model__min_samples_split': 2, 'model__n_estimators': 1029}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.8672595500946045,0.008367460430975839,0.06003317832946777,0.0009522891547187978,0.5612771975694962,4494,40,795,"{'model__max_features': 0.5612771975694962, 'model__min_samples_leaf': 4494, 'model__min_samples_split': 40, 'model__n_estimators': 795}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.7118266105651856,0.00827155893003788,0.11308727264404297,0.0009968061827941924,0.5227328293819941,1485,52,1599,"{'model__max_features': 0.5227328293819941, 'model__min_samples_leaf': 1485, 'model__min_samples_split': 52, 'model__n_estimators': 1599}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,7.034912157058716,0.49745172921052627,0.1500375747680664,0.006857746249700796,0.8957635956735194,564,33,1924,"{'model__max_features': 0.8957635956735194, 'model__min_samples_leaf': 564, 'model__min_samples_split': 33, 'model__n_estimators': 1924}",0.629,0.638,0.616,0.633,0.615,0.6262000000000001,0.009195651146058128,19
2,0.635472297668457,0.04022878980383169,0.04481077194213867,0.00125065083108626,0.907566473926093,1679,44,541,"{'model__max_features': 0.907566473926093, 'model__min_samples_leaf': 1679, 'model__min_samples_split': 44, 'model__n_estimators': 541}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.280268907546997,0.06157795201407458,0.08715195655822754,0.0045540915921784015,0.22879816549162246,1723,52,1110,"{'model__max_features': 0.22879816549162246, 'model__min_samples_leaf': 1723, 'model__min_samples_split': 52, 'model__n_estimators': 1110}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.731992530822754,0.01711054743832658,0.115012788772583,0.0008345227303308574,0.8804678390152577,2730,46,1598,"{'model__max_features': 0.8804678390152577, 'model__min_samples_leaf': 2730, 'model__min_samples_split': 46, 'model__n_estimators': 1598}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.1460240840911866,0.017551697822852055,0.07748098373413086,0.0011510667408361783,0.6334037565104235,2694,29,1052,"{'model__max_features': 0.6334037565104235, 'model__min_samples_leaf': 2694, 'model__min_samples_split': 29, 'model__n_estimators': 1052}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,2.1257934093475344,0.02333362986632299,0.13851370811462402,0.0019107057388608247,0.2184404372168336,1364,31,1982,"{'model__max_features': 0.2184404372168336, 'model__min_samples_leaf': 1364, 'model__min_samples_split': 31, 'model__n_estimators': 1982}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.4672775268554688,0.00853025568240038,0.09911937713623047,0.002342431890369666,0.5393422419156507,1530,56,1372,"{'model__max_features': 0.5393422419156507, 'model__min_samples_leaf': 1530, 'model__min_samples_split': 56, 'model__n_estimators': 1372}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.5095187187194825,0.008968473743299293,0.10203390121459961,0.0013115981236215678,0.3562978380769749,2238,34,1409,"{'model__max_features': 0.3562978380769749, 'model__min_samples_leaf': 2238, 'model__min_samples_split': 34, 'model__n_estimators': 1409}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.6894836902618409,0.012311887878951112,0.04884018898010254,0.000653264950658835,0.22793516254194168,4030,58,628,"{'model__max_features': 0.22793516254194168, 'model__min_samples_leaf': 4030, 'model__min_samples_split': 58, 'model__n_estimators': 628}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.7899248600006104,0.011088546118502437,0.05515809059143066,0.0012533421874165738,0.352568856334169,1283,40,710,"{'model__max_features': 0.352568856334169, 'model__min_samples_leaf': 1283, 'model__min_samples_split': 40, 'model__n_estimators': 710}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.337325096130371,0.004445239037283722,0.09050483703613281,0.0013301503715340002,0.5107473025775657,4745,38,1249,"{'model__max_features': 0.5107473025775657, 'model__min_samples_leaf': 4745, 'model__min_samples_split': 38, 'model__n_estimators': 1249}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,2.1964747428894045,0.057980705014055965,0.14086570739746093,0.0023383639011883756,0.1198653673336828,4780,25,1999,"{'model__max_features': 0.1198653673336828, 'model__min_samples_leaf': 4780, 'model__min_samples_split': 25, 'model__n_estimators': 1999}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.6149437427520752,0.007828646879842723,0.10773124694824218,0.0006552795154855762,0.16829104217293056,3744,33,1496,"{'model__max_features': 0.16829104217293056, 'model__min_samples_leaf': 3744, 'model__min_samples_split': 33, 'model__n_estimators': 1496}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.49202804565429686,0.0029457465247937735,0.036438512802124026,0.0007524777480667892,0.7030189588951778,1854,50,442,"{'model__max_features': 0.7030189588951778, 'model__min_samples_leaf': 1854, 'model__min_samples_split': 50, 'model__n_estimators': 442}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.5211146831512452,0.008810298692578931,0.10021810531616211,0.0013072218910396235,0.9624472949421112,3582,40,1410,"{'model__max_features': 0.9624472949421112, 'model__min_samples_leaf': 3582, 'model__min_samples_split': 40, 'model__n_estimators': 1410}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.0352807998657227,0.014887450648646517,0.06998109817504883,0.0005448762101872445,0.712270589924442,1637,50,952,"{'model__max_features': 0.712270589924442, 'model__min_samples_leaf': 1637, 'model__min_samples_split': 50, 'model__n_estimators': 952}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.6988434314727783,0.00470514982194675,0.049391889572143556,0.0008337428592005947,0.036886947354532795,2161,3,642,"{'model__max_features': 0.036886947354532795, 'model__min_samples_leaf': 2161, 'model__min_samples_split': 3, 'model__n_estimators': 642}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,2.9808961868286135,0.05884630060923918,0.12801589965820312,0.0010981270665791653,0.4110370133182313,855,38,1760,"{'model__max_features': 0.4110370133182313, 'model__min_samples_leaf': 855, 'model__min_samples_split': 38, 'model__n_estimators': 1760}",0.607,0.633,0.64,0.619,0.609,0.6215999999999999,0.013016912076218395,21
2,1.1829522609710694,0.03541042762293049,0.0796544075012207,0.001200731310655793,0.9082658859666537,3475,3,1077,"{'model__max_features': 0.9082658859666537, 'model__min_samples_leaf': 3475, 'model__min_samples_split': 3, 'model__n_estimators': 1077}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.2881441116333008,0.0010405732383737749,0.023565196990966798,0.00037403644677533315,0.489452760277563,1734,33,247,"{'model__max_features': 0.489452760277563, 'model__min_samples_leaf': 1734, 'model__min_samples_split': 33, 'model__n_estimators': 247}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.7468241214752197,0.02171212312568262,0.01800050735473633,0.00216005589834707,0.6721355474058786,203,57,123,"{'model__max_features': 0.6721355474058786, 'model__min_samples_leaf': 203, 'model__min_samples_split': 57, 'model__n_estimators': 123}",0.678,0.698,0.728,0.701,0.744,0.7098000000000001,0.02336150680071813,8
2,2.0217702388763428,0.045371225958357506,0.13449926376342775,0.0074869967230214345,0.24215993827742588,4390,25,1861,"{'model__max_features': 0.24215993827742588, 'model__min_samples_leaf': 4390, 'model__min_samples_split': 25, 'model__n_estimators': 1861}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,10.906867980957031,0.13784332544981276,0.1627955436706543,0.001759255369855083,0.6323058305935795,198,23,1931,"{'model__max_features': 0.6323058305935795, 'model__min_samples_leaf': 198, 'model__min_samples_split': 23, 'model__n_estimators': 1931}",0.695,0.702,0.733,0.699,0.76,0.7177999999999999,0.025039169315294808,6
2,3.504467248916626,0.07714490052000124,0.08874664306640626,0.001466355271931545,0.8164318732193839,609,10,1148,"{'model__max_features': 0.8164318732193839, 'model__min_samples_leaf': 609, 'model__min_samples_split': 10, 'model__n_estimators': 1148}",0.636,0.635,0.614,0.635,0.606,0.6251999999999999,0.012671227249165737,20
2,1.9072536468505858,0.00508955721731549,0.12938060760498046,0.004497223633754401,0.5081987767407187,2512,30,1795,"{'model__max_features': 0.5081987767407187, 'model__min_samples_leaf': 2512, 'model__min_samples_split': 30, 'model__n_estimators': 1795}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.6376426219940186,0.004889584665554474,0.10917773246765136,0.0010324724823587586,0.5908929431882418,1370,4,1535,"{'model__max_features': 0.5908929431882418, 'model__min_samples_leaf': 1370, 'model__min_samples_split': 4, 'model__n_estimators': 1535}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.962311363220215,0.010071074638969012,0.12998523712158203,0.0014362349658999319,0.22649577519793795,2912,8,1844,"{'model__max_features': 0.22649577519793795, 'model__min_samples_leaf': 2912, 'model__min_samples_split': 8, 'model__n_estimators': 1844}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.3780969619750977,0.0009541207889680041,0.029633378982543944,0.0006323423583522288,0.940523264489604,1960,40,338,"{'model__max_features': 0.940523264489604, 'model__min_samples_leaf': 1960, 'model__min_samples_split': 40, 'model__n_estimators': 338}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,2.0988126754760743,0.006469676305327133,0.1381448268890381,0.0013257505370357654,0.837710105907328,1803,29,1977,"{'model__max_features': 0.837710105907328, 'model__min_samples_leaf': 1803, 'model__min_samples_split': 29, 'model__n_estimators': 1977}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.8804916858673095,0.11685814914886625,0.12233319282531738,0.010218120244972794,0.11347352124058907,4062,43,1635,"{'model__max_features': 0.11347352124058907, 'model__min_samples_leaf': 4062, 'model__min_samples_split': 43, 'model__n_estimators': 1635}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,2.7319698333740234,0.04949892594668712,0.12129716873168946,0.0018364685112926059,0.22855002179729966,624,58,1596,"{'model__max_features': 0.22855002179729966, 'model__min_samples_leaf': 624, 'model__min_samples_split': 58, 'model__n_estimators': 1596}",0.64,0.639,0.634,0.626,0.629,0.6335999999999999,0.00546260011349907,18
2,1.141947603225708,0.00369989950324954,0.07878074645996094,0.0013317866397356617,0.260829174830409,3724,6,1061,"{'model__max_features': 0.260829174830409, 'model__min_samples_leaf': 3724, 'model__min_samples_split': 6, 'model__n_estimators': 1061}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.2033080101013183,0.00732990748143275,0.08285069465637207,0.0009695339053258032,0.8826363431893397,2057,42,1123,"{'model__max_features': 0.8826363431893397, 'model__min_samples_leaf': 2057, 'model__min_samples_split': 42, 'model__n_estimators': 1123}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.44978890419006345,0.0036141310542832754,0.03471598625183105,0.0010097826224594762,0.7003578299727713,2256,4,404,"{'model__max_features': 0.7003578299727713, 'model__min_samples_leaf': 2256, 'model__min_samples_split': 4, 'model__n_estimators': 404}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,2.0755528450012206,0.009022425230512962,0.13765692710876465,0.0014028610865355615,0.8870864242651173,3192,34,1944,"{'model__max_features': 0.8870864242651173, 'model__min_samples_leaf': 3192, 'model__min_samples_split': 34, 'model__n_estimators': 1944}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.5483283519744873,0.0064974290224511675,0.10301733016967773,0.0008411285151891926,0.8509284487675127,1649,9,1444,"{'model__max_features': 0.8509284487675127, 'model__min_samples_leaf': 1649, 'model__min_samples_split': 9, 'model__n_estimators': 1444}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.2583441734313965,0.08256877708910883,0.08728966712951661,0.009845539989778431,0.8985541885270792,3924,36,1136,"{'model__max_features': 0.8985541885270792, 'model__min_samples_leaf': 3924, 'model__min_samples_split': 36, 'model__n_estimators': 1136}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,4.812042951583862,0.09112986695824472,0.16356000900268555,0.0026652384534539258,0.1014715428660321,99,26,1885,"{'model__max_features': 0.1014715428660321, 'model__min_samples_leaf': 99, 'model__min_samples_split': 26, 'model__n_estimators': 1885}",0.78,0.791,0.772,0.771,0.809,0.7846,0.014150618361046995,2
2,1.8641658306121827,0.014838669173104698,0.12356505393981934,0.0013781030905370328,0.2839209747374657,4974,19,1730,"{'model__max_features': 0.2839209747374657, 'model__min_samples_leaf': 4974, 'model__min_samples_split': 19, 'model__n_estimators': 1730}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.19247770309448242,0.0014334806780876628,0.017513561248779296,0.00028710382322475196,0.6918951976926933,3792,42,161,"{'model__max_features': 0.6918951976926933, 'model__min_samples_leaf': 3792, 'model__min_samples_split': 42, 'model__n_estimators': 161}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.898362684249878,0.015469538186154173,0.06213960647583008,0.0016972214862885139,0.018075363615520867,4494,22,816,"{'model__max_features': 0.018075363615520867, 'model__min_samples_leaf': 4494, 'model__min_samples_split': 22, 'model__n_estimators': 816}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.3525378227233886,0.013742150661881164,0.05051422119140625,0.0006677986339409374,0.7464914051180241,1219,18,640,"{'model__max_features': 0.7464914051180241, 'model__min_samples_leaf': 1219, 'model__min_samples_split': 18, 'model__n_estimators': 640}",0.61,0.614,0.602,0.628,0.594,0.6096,0.011482160075525868,28
2,0.515322494506836,0.0030942909448469103,0.03877377510070801,0.0006343034240142116,0.5683086033354716,4556,52,470,"{'model__max_features': 0.5683086033354716, 'model__min_samples_leaf': 4556, 'model__min_samples_split': 52, 'model__n_estimators': 470}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.2642208099365234,0.0018842973414095838,0.022284269332885742,0.0006270681672624156,0.26520236768172545,1694,39,230,"{'model__max_features': 0.26520236768172545, 'model__min_samples_leaf': 1694, 'model__min_samples_split': 39, 'model__n_estimators': 230}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.4774679660797119,0.09991386119593584,0.100970458984375,0.011397075572078452,0.3930977246667604,2486,9,1307,"{'model__max_features': 0.3930977246667604, 'model__min_samples_leaf': 2486, 'model__min_samples_split': 9, 'model__n_estimators': 1307}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.32186479568481446,0.0016198550270936228,0.026507234573364256,0.0006578039992976106,0.43439436551042865,4894,34,284,"{'model__max_features': 0.43439436551042865, 'model__min_samples_leaf': 4894, 'model__min_samples_split': 34, 'model__n_estimators': 284}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.6945754528045655,0.003257902251334168,0.04956207275390625,0.00032017563252092384,0.6689240596630996,4549,49,659,"{'model__max_features': 0.6689240596630996, 'model__min_samples_leaf': 4549, 'model__min_samples_split': 49, 'model__n_estimators': 659}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.2415310859680175,0.013353275826355258,0.08426918983459472,0.00024045326817749406,0.5720041992091831,3121,18,1196,"{'model__max_features': 0.5720041992091831, 'model__min_samples_leaf': 3121, 'model__min_samples_split': 18, 'model__n_estimators': 1196}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.4669082164764404,0.022709031093006003,0.09779729843139648,0.00041188600849001444,0.9404585843529143,2525,47,1397,"{'model__max_features': 0.9404585843529143, 'model__min_samples_leaf': 2525, 'model__min_samples_split': 47, 'model__n_estimators': 1397}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,3.0583152294158937,0.012318845193721088,0.09749603271484375,0.0006691755552313913,0.883494022266259,1061,25,1373,"{'model__max_features': 0.883494022266259, 'model__min_samples_leaf': 1061, 'model__min_samples_split': 25, 'model__n_estimators': 1373}",0.614,0.618,0.607,0.62,0.598,0.6113999999999999,0.008039900496896719,25
2,1.1671263217926025,0.0038810769121262042,0.07987165451049805,0.0004989853550723813,0.42818414831731433,4277,32,1123,"{'model__max_features': 0.42818414831731433, 'model__min_samples_leaf': 4277, 'model__min_samples_split': 32, 'model__n_estimators': 1123}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,2.155120277404785,0.006554174269708199,0.06800327301025391,0.0004925833227354168,0.9803315837160457,1140,22,928,"{'model__max_features': 0.9803315837160457, 'model__min_samples_leaf': 1140, 'model__min_samples_split': 22, 'model__n_estimators': 928}",0.61,0.614,0.605,0.617,0.598,0.6087999999999999,0.0067349832961931,30
2,0.15159430503845214,0.0006200783804940144,0.015527582168579102,0.0003740402764738408,0.8511366715168569,3328,4,128,"{'model__max_features': 0.8511366715168569, 'model__min_samples_leaf': 3328, 'model__min_samples_split': 4, 'model__n_estimators': 128}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,29.667151832580565,51.36943971897885,0.16065020561218263,0.040749606430015614,0.3726868670940493,570,4,1896,"{'model__max_features': 0.3726868670940493, 'model__min_samples_leaf': 570, 'model__min_samples_split': 4, 'model__n_estimators': 1896}",0.63,0.662,0.652,0.645,0.629,0.6436,0.012721635115031412,15
2,2.1047139167785645,0.06773682262061666,0.13724880218505858,0.005620981723791877,0.0704161308495439,4722,33,1967,"{'model__max_features': 0.0704161308495439, 'model__min_samples_leaf': 4722, 'model__min_samples_split': 33, 'model__n_estimators': 1967}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.5502617835998536,0.02934282661547824,0.04001913070678711,0.001419100410130924,0.9900538501042633,3010,28,490,"{'model__max_features': 0.9900538501042633, 'model__min_samples_leaf': 3010, 'model__min_samples_split': 28, 'model__n_estimators': 490}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,4.731875276565551,0.06345396978594706,0.15564656257629395,0.026794206771404434,0.8773730719279554,785,41,1953,"{'model__max_features': 0.8773730719279554, 'model__min_samples_leaf': 785, 'model__min_samples_split': 41, 'model__n_estimators': 1953}",0.616,0.619,0.608,0.62,0.598,0.6122,0.008255906976220124,24
2,1.1451151847839356,0.0025341798645410057,0.07877817153930664,0.0006611552529322556,0.13662133144202881,4342,49,1063,"{'model__max_features': 0.13662133144202881, 'model__min_samples_leaf': 4342, 'model__min_samples_split': 49, 'model__n_estimators': 1063}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,2.0235071659088133,0.004711119767520977,0.13419036865234374,0.00039817437125237704,0.29359184426449336,2807,27,1891,"{'model__max_features': 0.29359184426449336, 'model__min_samples_leaf': 2807, 'model__min_samples_split': 27, 'model__n_estimators': 1891}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.9035266876220703,0.010029902363739246,0.06313295364379883,0.001318202869024414,0.25620694359445806,2456,14,828,"{'model__max_features': 0.25620694359445806, 'model__min_samples_leaf': 2456, 'model__min_samples_split': 14, 'model__n_estimators': 828}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,0.0452423095703125,0.0012745861966110476,0.00905604362487793,0.0010203351371917693,0.5113423988609378,4132,46,20,"{'model__max_features': 0.5113423988609378, 'model__min_samples_leaf': 4132, 'model__min_samples_split': 46, 'model__n_estimators': 20}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,1.046501588821411,0.009569923992565333,0.07345881462097167,0.002829945291485605,0.6499639307777652,4496,15,972,"{'model__max_features': 0.6499639307777652, 'model__min_samples_leaf': 4496, 'model__min_samples_split': 15, 'model__n_estimators': 972}",0.555,0.555,0.555,0.555,0.555,0.555,0.0,34
2,3.1583291053771974,0.05793276721077311,0.10154333114624023,0.0033979456363796273,0.8866171489506599,1167,29,1378,"{'model__max_features': 0.8866171489506599, 'model__min_samples_leaf': 1167, 'model__min_samples_split': 29, 'model__n_estimators': 1378}",0.612,0.613,0.604,0.624,0.598,0.6102000000000001,0.008818163074019449,26
