dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_features,param_model__max_samples,param_model__min_samples_leaf,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,4.234983348846436,0.14457576801303185,0.14244985580444336,0.00593185234874744,0.5116570135472612,0.24127991444457436,4144,1597,"{'model__max_features': 0.5116570135472612, 'model__max_samples': 0.24127991444457436, 'model__min_samples_leaf': 4144, 'model__n_estimators': 1597}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
0,1.8272408962249755,0.18469963850649512,0.08056168556213379,0.012645926086753388,0.0025950243836465603,0.8814709963320282,2056,625,"{'model__max_features': 0.0025950243836465603, 'model__max_samples': 0.8814709963320282, 'model__min_samples_leaf': 2056, 'model__n_estimators': 625}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
0,4.645539331436157,0.3874817544989532,0.12556276321411133,0.06883158676521084,0.5972780822554306,0.9876312962801336,303,639,"{'model__max_features': 0.5972780822554306, 'model__max_samples': 0.9876312962801336, 'model__min_samples_leaf': 303, 'model__n_estimators': 639}",0.8562544162770664,0.8495561944033065,0.8544007898481284,0.8173089022466147,0.8387974175063642,0.843263544056296,0.014324721087006682,6
0,0.25621604919433594,0.017331545806178336,0.033713483810424806,0.008422711196981094,0.9240417591074331,0.3125048798056639,4124,78,"{'model__max_features': 0.9240417591074331, 'model__max_samples': 0.3125048798056639, 'model__min_samples_leaf': 4124, 'model__n_estimators': 78}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
0,1.7592239379882812,0.10204163727861824,0.07489581108093261,0.0031190754681383764,0.4625347161331479,0.7727238443203809,4622,699,"{'model__max_features': 0.4625347161331479, 'model__max_samples': 0.7727238443203809, 'model__min_samples_leaf': 4622, 'model__n_estimators': 699}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
0,2.324062538146973,0.10431969227416428,0.09328980445861816,0.004951070671862414,0.25243694434402075,0.7420146272960972,1647,919,"{'model__max_features': 0.25243694434402075, 'model__max_samples': 0.7420146272960972, 'model__min_samples_leaf': 1647, 'model__n_estimators': 919}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
0,4.493367767333984,0.695565487632435,0.1915830612182617,0.07957751196942912,0.5116774421156661,0.5789021367387841,3346,1530,"{'model__max_features': 0.5116774421156661, 'model__max_samples': 0.5789021367387841, 'model__min_samples_leaf': 3346, 'model__n_estimators': 1530}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
0,0.11903071403503418,0.005493468250935402,0.01467304229736328,0.002980112464023806,0.35414667079312545,0.4574474492536743,4581,28,"{'model__max_features': 0.35414667079312545, 'model__max_samples': 0.4574474492536743, 'model__min_samples_leaf': 4581, 'model__n_estimators': 28}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
0,2.5667625427246095,0.5167883897501698,0.09307475090026855,0.008018224513006472,0.02007119777772637,0.3898712490248605,126,812,"{'model__max_features': 0.02007119777772637, 'model__max_samples': 0.3898712490248605, 'model__min_samples_leaf': 126, 'model__n_estimators': 812}",0.8286629690933202,0.8416044758060613,0.8402009466562128,0.8074745186862966,0.8330187492135397,0.8301923318910862,0.012303137977836248,8
0,3.7320958614349364,0.4940930593896025,0.16521763801574707,0.02992928028614741,0.23321641154980122,0.4086341778504342,1604,1418,"{'model__max_features': 0.23321641154980122, 'model__max_samples': 0.4086341778504342, 'model__min_samples_leaf': 1604, 'model__n_estimators': 1418}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
0,0.8663938045501709,0.2440474990235048,0.04278473854064942,0.014837136706954638,0.7891712386073383,0.5485979790361516,2159,228,"{'model__max_features': 0.7891712386073383, 'model__max_samples': 0.5485979790361516, 'model__min_samples_leaf': 2159, 'model__n_estimators': 228}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
0,4.022355413436889,1.0217387467599712,0.2019324779510498,0.050175536748005435,0.5371065418185478,0.6281570062187912,4008,1393,"{'model__max_features': 0.5371065418185478, 'model__max_samples': 0.6281570062187912, 'model__min_samples_leaf': 4008, 'model__n_estimators': 1393}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
0,4.368401050567627,0.500837644401629,0.15083351135253906,0.0241404677918344,0.5644585425226413,0.4408953633561604,2661,1542,"{'model__max_features': 0.5644585425226413, 'model__max_samples': 0.4408953633561604, 'model__min_samples_leaf': 2661, 'model__n_estimators': 1542}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
0,5.615642452239991,0.6473194425409816,0.201124906539917,0.024004576587222257,0.8996473971450123,0.6467997000642155,3515,1976,"{'model__max_features': 0.8996473971450123, 'model__max_samples': 0.6467997000642155, 'model__min_samples_leaf': 3515, 'model__n_estimators': 1976}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
0,4.169497108459472,0.6262010148535153,0.1761467933654785,0.04249418277111501,0.4982476978489402,0.39731363315282264,3449,1313,"{'model__max_features': 0.4982476978489402, 'model__max_samples': 0.39731363315282264, 'model__min_samples_leaf': 3449, 'model__n_estimators': 1313}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
0,4.243024921417236,0.5728282657974666,0.16463189125061034,0.059390906164801555,0.00753436313407474,0.3027995179412754,1606,1527,"{'model__max_features': 0.00753436313407474, 'model__max_samples': 0.3027995179412754, 'model__min_samples_leaf': 1606, 'model__n_estimators': 1527}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
0,4.479769945144653,0.250345164818885,0.1078463077545166,0.010248113068101753,0.4878098008087379,0.8657357660525316,3518,1854,"{'model__max_features': 0.4878098008087379, 'model__max_samples': 0.8657357660525316, 'model__min_samples_leaf': 3518, 'model__n_estimators': 1854}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
0,2.1827499866485596,0.18474202241782778,0.06993441581726074,0.014057554271476112,0.8058648867411434,0.15008814042127783,1161,759,"{'model__max_features': 0.8058648867411434, 'model__max_samples': 0.15008814042127783, 'model__min_samples_leaf': 1161, 'model__n_estimators': 759}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,2.7980229377746584,0.11440887150869125,0.12120018005371094,0.021684764378171902,0.3745401188473625,0.9556428757689246,3773,1045,"{'model__max_features': 0.3745401188473625, 'model__max_samples': 0.9556428757689246, 'model__min_samples_leaf': 3773, 'model__n_estimators': 1045}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,4.219655704498291,0.4598002360453928,0.16629891395568847,0.022447410210441616,0.15601864044243652,0.2403950683025824,4427,1483,"{'model__max_features': 0.15601864044243652, 'model__max_samples': 0.2403950683025824, 'model__min_samples_leaf': 4427, 'model__n_estimators': 1483}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,18.15521674156189,0.8494770221905527,0.29885663986206057,0.06592877892433227,0.8661761457749352,0.6410035105688879,131,1686,"{'model__max_features': 0.8661761457749352, 'model__max_samples': 0.6410035105688879, 'model__min_samples_leaf': 131, 'model__n_estimators': 1686}",0.9366186317144378,0.9393046098124483,0.9255559751338928,0.9328728799451027,0.9301869018470922,0.9329077996905948,0.004819611661122841,4
1,3.361689567565918,0.3478575640466761,0.10359487533569336,0.010535996955834978,0.056411579027100256,0.7497988950401423,2434,1216,"{'model__max_features': 0.056411579027100256, 'model__max_samples': 0.7497988950401423, 'model__min_samples_leaf': 2434, 'model__n_estimators': 1216}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,0.08446784019470215,0.012856987405209434,0.012830972671508789,0.00382055812265465,0.9922115592912175,0.6557333586649449,3386,22,"{'model__max_features': 0.9922115592912175, 'model__max_samples': 0.6557333586649449, 'model__min_samples_leaf': 3386, 'model__n_estimators': 22}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,3.1400397300720213,0.19785613369384852,0.1339272975921631,0.007211968199277272,0.007066305219717406,0.12075618253727419,475,1083,"{'model__max_features': 0.007066305219717406, 'model__max_samples': 0.12075618253727419, 'model__min_samples_leaf': 475, 'model__n_estimators': 1083}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,2.8653329849243163,0.2105101274097945,0.12511701583862306,0.012008440449230674,0.3998609717152555,0.1419990968922539,2748,976,"{'model__max_features': 0.3998609717152555, 'model__max_samples': 0.1419990968922539, 'model__min_samples_leaf': 2748, 'model__n_estimators': 976}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,1.60469331741333,0.0703910195755039,0.07214436531066895,0.008788585302710854,0.23277134043030423,0.18154579107953872,3006,563,"{'model__max_features': 0.23277134043030423, 'model__max_samples': 0.18154579107953872, 'model__min_samples_leaf': 3006, 'model__n_estimators': 563}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,3.385155439376831,0.32143303827565506,0.14381933212280273,0.05266974674561447,0.38246199126716274,0.9849077972261093,1529,1155,"{'model__max_features': 0.38246199126716274, 'model__max_samples': 0.9849077972261093, 'model__min_samples_leaf': 1529, 'model__n_estimators': 1155}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,0.5384238719940185,0.04851782740939888,0.02946639060974121,0.00445929543567486,0.8599404067363206,0.7122767847290017,2889,167,"{'model__max_features': 0.8599404067363206, 'model__max_samples': 0.7122767847290017, 'model__min_samples_leaf': 2889, 'model__n_estimators': 167}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,0.714607572555542,0.0982489723034107,0.05071911811828613,0.011631348312374612,0.013264961159866528,0.9479815801163675,2062,242,"{'model__max_features': 0.013264961159866528, 'model__max_samples': 0.9479815801163675, 'model__min_samples_leaf': 2062, 'model__n_estimators': 242}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,0.332784366607666,0.07201421008211054,0.023355388641357423,0.0021306772387156324,0.3854165025399161,0.11436962699819278,1364,92,"{'model__max_features': 0.3854165025399161, 'model__max_samples': 0.11436962699819278, 'model__min_samples_leaf': 1364, 'model__n_estimators': 92}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,2.3030003547668456,0.3113884695394338,0.11728754043579101,0.04050002515151142,0.4401524937396013,0.20983441136030095,2557,776,"{'model__max_features': 0.4401524937396013, 'model__max_samples': 0.20983441136030095, 'model__min_samples_leaf': 2557, 'model__n_estimators': 776}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,4.720226287841797,1.119078904400863,0.20878586769104004,0.02752448195489683,0.034388521115218396,0.9183883618709039,1956,1586,"{'model__max_features': 0.034388521115218396, 'model__max_samples': 0.9183883618709039, 'model__min_samples_leaf': 1956, 'model__n_estimators': 1586}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,1.7088687896728516,0.09722276549989557,0.07216315269470215,0.020461791919213476,0.662522284353982,0.3805399684804699,3462,566,"{'model__max_features': 0.662522284353982, 'model__max_samples': 0.3805399684804699, 'model__min_samples_leaf': 3462, 'model__n_estimators': 566}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,1.0441603183746337,0.08580046858318569,0.05058717727661133,0.009577040896183761,0.5467102793432796,0.26636900997297436,4799,402,"{'model__max_features': 0.5467102793432796, 'model__max_samples': 0.26636900997297436, 'model__min_samples_leaf': 4799, 'model__n_estimators': 402}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,3.2978870391845705,0.6046956770841762,0.14854831695556642,0.0574203691680246,0.7751328233611146,0.9455490474077702,1982,996,"{'model__max_features': 0.7751328233611146, 'model__max_samples': 0.9455490474077702, 'model__min_samples_leaf': 1982, 'model__n_estimators': 996}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,4.84261679649353,0.6243350300839212,0.15024585723876954,0.023608074313252878,0.5978999788110851,0.9296868115208051,4552,1486,"{'model__max_features': 0.5978999788110851, 'model__max_samples': 0.9296868115208051, 'model__min_samples_leaf': 4552, 'model__n_estimators': 1486}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,2.860490846633911,0.34160886364703247,0.11469821929931641,0.00839596007645256,0.1959828624191452,0.14070456001948428,338,879,"{'model__max_features': 0.1959828624191452, 'model__max_samples': 0.14070456001948428, 'model__min_samples_leaf': 338, 'model__n_estimators': 879}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,0.6169731616973877,0.025738023994706233,0.0370145320892334,0.006454635492810612,0.8287375091519293,0.4210779940242304,4860,188,"{'model__max_features': 0.8287375091519293, 'model__max_samples': 0.4210779940242304, 'model__min_samples_leaf': 4860, 'model__n_estimators': 188}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,5.222069263458252,0.1853394627735186,0.15732369422912598,0.004235210706611189,0.5426960831582485,0.2268318024772864,2063,1837,"{'model__max_features': 0.5426960831582485, 'model__max_samples': 0.2268318024772864, 'model__min_samples_leaf': 2063, 'model__n_estimators': 1837}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,1.9060168266296387,0.09203867402237129,0.07611646652221679,0.013853351945754957,0.07455064367977082,0.9881982429404655,2028,648,"{'model__max_features': 0.07455064367977082, 'model__max_samples': 0.9881982429404655, 'model__min_samples_leaf': 2028, 'model__n_estimators': 648}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,4.919953727722168,0.21891029508218712,0.17045392990112304,0.006403087777723675,0.005522117123602399,0.8339152856093507,392,1699,"{'model__max_features': 0.005522117123602399, 'model__max_samples': 0.8339152856093507, 'model__min_samples_leaf': 392, 'model__n_estimators': 1699}",0.9319998863078054,0.9312324639940879,0.9119697578762298,0.9382448361411245,0.9263761831094002,0.9279646254857296,0.008843119003683364,6
1,0.7370463371276855,0.04941111822259737,0.03659381866455078,0.007304095042422765,0.7901755405312056,0.6453639773029103,3562,231,"{'model__max_features': 0.7901755405312056, 'model__max_samples': 0.6453639773029103, 'model__min_samples_leaf': 3562, 'model__n_estimators': 231}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,14.14700608253479,0.45314294889265533,0.22335615158081054,0.009134427287133753,0.6510770255019445,0.9234637079894027,201,1864,"{'model__max_features': 0.6510770255019445, 'model__max_samples': 0.9234637079894027, 'model__min_samples_leaf': 201, 'model__n_estimators': 1864}",0.9400233068998981,0.9417895963521048,0.9295270810747162,0.9363283105745922,0.9340585271176187,0.9363453644037861,0.0043562788173800195,3
1,0.9808058738708496,0.02649745498839257,0.04435148239135742,0.004719234689860647,0.4494506741382034,0.1858691048413702,4599,407,"{'model__max_features': 0.4494506741382034, 'model__max_samples': 0.1858691048413702, 'model__min_samples_leaf': 4599, 'model__n_estimators': 407}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,4.356638336181641,0.1512357586732217,0.16420941352844237,0.0056825827816498415,0.6688412526636073,0.699330120955747,2732,1896,"{'model__max_features': 0.6688412526636073, 'model__max_samples': 0.699330120955747, 'model__min_samples_leaf': 2732, 'model__n_estimators': 1896}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,4.089276266098023,0.07794984702221916,0.15541739463806153,0.002470430185770052,0.27472179299006416,0.6051190832629311,2691,1793,"{'model__max_features': 0.27472179299006416, 'model__max_samples': 0.6051190832629311, 'model__min_samples_leaf': 2691, 'model__n_estimators': 1793}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,1.9000307083129884,0.05779566329675323,0.07760829925537109,0.005824322795752833,0.7217295211648732,0.31238642777406017,4494,871,"{'model__max_features': 0.7217295211648732, 'model__max_samples': 0.31238642777406017, 'model__min_samples_leaf': 4494, 'model__n_estimators': 871}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,3.9693196773529054,0.21650478731396713,0.1595207691192627,0.01851556078329125,0.04043358953843135,0.7395966007172087,1485,1715,"{'model__max_features': 0.04043358953843135, 'model__max_samples': 0.7395966007172087, 'model__min_samples_leaf': 1485, 'model__n_estimators': 1715}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,2.530570411682129,0.040873424725256506,0.10729141235351562,0.003500841622481037,0.03142918568673425,0.6727693701374023,564,1021,"{'model__max_features': 0.03142918568673425, 'model__max_samples': 0.6727693701374023, 'model__min_samples_leaf': 564, 'model__n_estimators': 1021}",0.9235054551951243,0.9275780720240053,0.8998818413263007,0.9288652300845789,0.9185923282131241,0.9196845853686266,0.010531211824950126,9
1,2.7812400817871095,0.04817380569809962,0.10579323768615723,0.0049792986992954836,0.5085706911647028,0.9168098265334838,1679,1195,"{'model__max_features': 0.5085706911647028, 'model__max_samples': 0.9168098265334838, 'model__min_samples_leaf': 1679, 'model__n_estimators': 1195}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,3.0314417362213133,0.06685414544886097,0.12116646766662598,0.008359807468002012,0.2030612247347694,0.9485682135021829,1723,1267,"{'model__max_features': 0.2030612247347694, 'model__max_samples': 0.9485682135021829, 'model__min_samples_leaf': 1723, 'model__n_estimators': 1267}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,4.631415224075317,0.168720307299301,0.1711954116821289,0.007512977755462523,0.16122128725400442,0.9367278871083158,1598,1977,"{'model__max_features': 0.16122128725400442, 'model__max_samples': 0.9367278871083158, 'model__min_samples_leaf': 1598, 'model__n_estimators': 1977}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,3.142825698852539,0.05945616356923325,0.12911834716796874,0.009869630407104528,0.10549425983027061,0.5108811134346193,3628,1364,"{'model__max_features': 0.10549425983027061, 'model__max_samples': 0.5108811134346193, 'model__min_samples_leaf': 3628, 'model__n_estimators': 1364}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,3.3133330821990965,0.14966448592746248,0.13295340538024902,0.01909458599988599,0.8925589984899778,0.5854080177240857,1530,1372,"{'model__max_features': 0.8925589984899778, 'model__max_samples': 0.5854080177240857, 'model__min_samples_leaf': 1530, 'model__n_estimators': 1372}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,4.915494537353515,0.45150457667610416,0.1681344985961914,0.003366778809406354,0.3562978380769749,0.9161455973911786,1307,1982,"{'model__max_features': 0.3562978380769749, 'model__max_samples': 0.9161455973911786, 'model__min_samples_leaf': 1307, 'model__n_estimators': 1982}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,3.1390305042266844,0.0438988323599858,0.12443904876708985,0.005442866437494731,0.0005203769953158188,0.4173119707007521,1283,1383,"{'model__max_features': 0.0005203769953158188, 'model__max_samples': 0.4173119707007521, 'model__min_samples_leaf': 1283, 'model__n_estimators': 1383}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,4.294252347946167,0.3919790055384046,0.15230836868286132,0.0076387445356163345,0.16465585314294173,0.5806804774378977,4414,1701,"{'model__max_features': 0.16465585314294173, 'model__max_samples': 0.5806804774378977, 'model__min_samples_leaf': 4414, 'model__n_estimators': 1701}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,4.796865558624267,0.3309746788992926,0.18462014198303223,0.025881385226297234,0.6924360328902703,0.34247110041866935,664,1999,"{'model__max_features': 0.6924360328902703, 'model__max_samples': 0.34247110041866935, 'model__min_samples_leaf': 664, 'model__n_estimators': 1999}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,3.058295965194702,0.25147723305013014,0.14223895072937012,0.01847397160841599,0.16829104217293056,0.2968877976157632,1496,1257,"{'model__max_features': 0.16829104217293056, 'model__max_samples': 0.2968877976157632, 'model__min_samples_leaf': 1496, 'model__n_estimators': 1257}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,3.268163537979126,0.3509907630295181,0.14618334770202637,0.025896981842197825,0.4038361710580408,0.1584030223980834,4660,1292,"{'model__max_features': 0.4038361710580408, 'model__max_samples': 0.1584030223980834, 'model__min_samples_leaf': 4660, 'model__n_estimators': 1292}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,3.9067771434783936,0.2333284850172,0.15094938278198242,0.02386382253668427,0.25178229582536416,0.547523655303147,1637,1649,"{'model__max_features': 0.25178229582536416, 'model__max_samples': 0.547523655303147, 'model__min_samples_leaf': 1637, 'model__n_estimators': 1649}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,1.4985104084014893,0.020553213479171554,0.06431713104248046,0.0028810920699649193,0.9977404850489419,0.3401029128477565,4098,642,"{'model__max_features': 0.9977404850489419, 'model__max_samples': 0.3401029128477565, 'model__min_samples_leaf': 4098, 'model__n_estimators': 642}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,3.8477517127990724,0.4216859162046477,0.1486578941345215,0.008554617072820589,0.4110370133182313,0.12974565961049356,3475,1662,"{'model__max_features': 0.4110370133182313, 'model__max_samples': 0.12974565961049356, 'model__min_samples_leaf': 3475, 'model__n_estimators': 1662}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,3.677769136428833,0.3501472043023832,0.12828025817871094,0.00573515867666602,0.1448948720912231,0.5405074842498068,1734,1440,"{'model__max_features': 0.1448948720912231, 'model__max_samples': 0.5405074842498068, 'model__min_samples_leaf': 1734, 'model__n_estimators': 1440}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,0.31409101486206054,0.03379758409995661,0.022062397003173827,0.004379970269295361,0.5926967238793935,0.17276799369944373,3256,123,"{'model__max_features': 0.5926967238793935, 'model__max_samples': 0.17276799369944373, 'model__min_samples_leaf': 3256, 'model__n_estimators': 123}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,3.8134456634521485,0.12044468398105698,0.13923382759094238,0.004425162286167133,0.24215993827742588,0.8228257807419063,2932,1634,"{'model__max_features': 0.24215993827742588, 'model__max_samples': 0.8228257807419063, 'model__min_samples_leaf': 2932, 'model__n_estimators': 1634}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,4.3108889102935795,0.06509654067334365,0.11873111724853516,0.006764829210785707,0.6335297107608947,0.5821972156672827,609,1225,"{'model__max_features': 0.6335297107608947, 'model__max_samples': 0.5821972156672827, 'model__min_samples_leaf': 609, 'model__n_estimators': 1225}",0.8958356173283145,0.9047807567839727,0.8808383987266475,0.8944185253310271,0.8973339180360486,0.894641443241202,0.007772449828146585,20
1,1.5519372463226317,0.03604666722466345,0.06381726264953613,0.001922755286561193,0.32078006497173583,0.2678666593598688,1795,660,"{'model__max_features': 0.32078006497173583, 'model__max_samples': 0.2678666593598688, 'model__min_samples_leaf': 1795, 'model__n_estimators': 660}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,4.47411470413208,0.15741956735537613,0.17189435958862304,0.004954814950812483,0.32595890520188475,0.29821694280899347,1370,1987,"{'model__max_features': 0.32595890520188475, 'model__max_samples': 0.29821694280899347, 'model__min_samples_leaf': 1370, 'model__n_estimators': 1987}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,4.223273277282715,0.10846561922061344,0.15821304321289062,0.0020622447975608463,0.8095010461397154,0.4137993885625565,1735,1844,"{'model__max_features': 0.8095010461397154, 'model__max_samples': 0.4137993885625565, 'model__min_samples_leaf': 1735, 'model__n_estimators': 1844}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,2.0570193767547607,0.03321923963605285,0.08079671859741211,0.006425805488303674,0.940523264489604,0.4578148189787701,2386,872,"{'model__max_features': 0.940523264489604, 'model__max_samples': 0.4578148189787701, 'model__min_samples_leaf': 2386, 'model__n_estimators': 872}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,3.065044116973877,0.08065373489034279,0.12011237144470215,0.006945504024767037,0.13752094414599325,0.4069597159452327,4062,1322,"{'model__max_features': 0.13752094414599325, 'model__max_samples': 0.4069597159452327, 'model__min_samples_leaf': 4062, 'model__n_estimators': 1322}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,3.1251590728759764,0.06769324637607631,0.1251039981842041,0.01030396842135506,0.2579416277151556,0.6939856414307611,624,1017,"{'model__max_features': 0.2579416277151556, 'model__max_samples': 0.6939856414307611, 'model__min_samples_leaf': 624, 'model__n_estimators': 1017}",0.9100004466479075,0.9235095156306465,0.8888252753990393,0.9198957280157871,0.9106968113399843,0.9105855554066729,0.012062939758079302,11
1,1.0696614265441895,0.03596584800324893,0.04738292694091797,0.0024525225944675363,0.5166358912710143,0.3347462573473681,3724,453,"{'model__max_features': 0.5166358912710143, 'model__max_samples': 0.3347462573473681, 'model__min_samples_leaf': 3724, 'model__n_estimators': 453}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,2.9666749000549317,0.038783615689542854,0.120648193359375,0.017454724360651222,0.9004180571633305,0.6697913115459412,2057,1257,"{'model__max_features': 0.9004180571633305, 'model__max_samples': 0.6697913115459412, 'model__min_samples_leaf': 2057, 'model__n_estimators': 1257}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,0.9855966567993164,0.035137584172198484,0.05222787857055664,0.013972280738898946,0.3492095746126609,0.7533601109832154,1155,404,"{'model__max_features': 0.3492095746126609, 'model__max_samples': 0.7533601109832154, 'model__min_samples_leaf': 1155, 'model__n_estimators': 404}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,1.6645308017730713,0.10292403459625274,0.06526155471801758,0.0035840019925092383,0.8870864242651173,0.8018879912718615,3992,628,"{'model__max_features': 0.8870864242651173, 'model__max_samples': 0.8018879912718615, 'model__min_samples_leaf': 3992, 'model__n_estimators': 628}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,0.2862995624542236,0.016324214548438284,0.024083471298217772,0.0047304408481609155,0.08413996499504883,0.2454658426851524,1446,104,"{'model__max_features': 0.08413996499504883, 'model__max_samples': 0.2454658426851524, 'model__min_samples_leaf': 1446, 'model__n_estimators': 104}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,3.5710086822509766,0.1564481482097922,0.1344287395477295,0.004433705265593429,0.6064290596595899,0.10827734645496669,2558,1497,"{'model__max_features': 0.6064290596595899, 'model__max_samples': 0.10827734645496669, 'model__min_samples_leaf': 2558, 'model__n_estimators': 1497}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,0.8202094554901123,0.07090486157245883,0.037353515625,0.002593014125262275,0.6635017691080558,0.10455542546159682,4974,338,"{'model__max_features': 0.6635017691080558, 'model__max_samples': 0.10455542546159682, 'model__min_samples_leaf': 4974, 'model__n_estimators': 338}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,4.225597333908081,0.23350288977070804,0.15408406257629395,0.012960944969672802,0.4856137535862266,0.5035817286876226,957,1705,"{'model__max_features': 0.4856137535862266, 'model__max_samples': 0.5035817286876226, 'model__min_samples_leaf': 957, 'model__n_estimators': 1705}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,3.1785086154937745,0.1325001069078762,0.13482666015625,0.020477133869336032,0.17592525267734538,0.11626782725396878,4494,1301,"{'model__max_features': 0.17592525267734538, 'model__max_samples': 0.11626782725396878, 'model__min_samples_leaf': 4494, 'model__n_estimators': 1301}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,0.9748340129852295,0.03208608188063969,0.04354243278503418,0.004057672702978716,0.1788227092213288,0.42982190612457394,1219,401,"{'model__max_features': 0.1788227092213288, 'model__max_samples': 0.42982190612457394, 'model__min_samples_leaf': 1219, 'model__n_estimators': 401}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
1,4.914054107666016,0.41864019075352554,0.1805881977081299,0.009287348943253036,0.3080607918523892,0.5882862074994094,955,1907,"{'model__max_features': 0.3080607918523892, 'model__max_samples': 0.5882862074994094, 'model__min_samples_leaf': 955, 'model__n_estimators': 1907}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,25
