dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__eta,param_model__max_depth,param_model__min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.3226804256439209,0.020584594537830483,0.01420145034790039,0.0033303673549303302,3.963066389815045,0.10674596881842251,6,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 6, 'model__min_child_weight': 1}",0.9344890669918983,0.9249934663298196,0.9070476522345152,0.8990814143702025,0.9171433826020463,0.9165509965056963,0.012561054439112073,63
0,0.28081283569335935,0.017174568021887198,0.01646871566772461,0.002724098417110444,3.963066389815045,0.10674596881842251,5,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 5, 'model__min_child_weight': 1}",0.9371896506664343,0.9214798036995092,0.9017529595106039,0.8940674274762609,0.9175886401254465,0.914415696295651,0.015185645396072919,69
0,0.17306313514709473,0.017025956716387052,0.015651464462280273,0.002893005942741962,3.963066389815045,0.10674596881842251,2,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 2, 'model__min_child_weight': 1}",0.920850635459922,0.898365130528211,0.8946772366930917,0.8795046026076604,0.9042938312473986,0.8995382873072568,0.013440134035727235,90
0,0.39393839836120603,0.009635140129769107,0.018363809585571288,0.0012555102237115886,3.963066389815045,0.10674596881842251,8,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 8, 'model__min_child_weight': 1}",0.9366766365633863,0.9304333517244049,0.9060700215853104,0.9013270610099602,0.9217121119725876,0.9192438365711298,0.013636424723385217,49
0,0.49808053970336913,0.03228651474176258,0.019535923004150392,0.0019280936972396023,3.963066389815045,0.10674596881842251,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9412163273997929,0.9295815547231175,0.9108323411834172,0.9013077019872037,0.9242191054195584,0.921431406142618,0.014021005279504624,1
0,0.5544992923736572,0.031056634383458567,0.02053360939025879,0.005508424827513908,3.963066389815045,0.10674596881842251,14,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 14, 'model__min_child_weight': 1}",0.9385835003049046,0.9293492464500391,0.909109388158086,0.9029822574556436,0.9245094907609064,0.920906776625916,0.013093419477274488,20
0,0.32915849685668946,0.01711368334622181,0.01586923599243164,0.0015820368941496681,3.963066389815045,0.10674596881842251,6,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 6, 'model__min_child_weight': 1}",0.9344890669918983,0.9249934663298196,0.9070476522345152,0.8990814143702025,0.9171433826020463,0.9165509965056963,0.012561054439112073,63
0,0.1660008907318115,0.022164300595021932,0.022914934158325195,0.01601565273521656,3.963066389815045,0.10674596881842251,2,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 2, 'model__min_child_weight': 1}",0.920850635459922,0.898365130528211,0.8946772366930917,0.8795046026076604,0.9042938312473986,0.8995382873072568,0.013440134035727235,90
0,0.5153612613677978,0.03309287996629112,0.01960749626159668,0.0040481224109827655,3.963066389815045,0.10674596881842251,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9412163273997929,0.9295815547231175,0.9108323411834172,0.9013077019872037,0.9242191054195584,0.921431406142618,0.014021005279504624,1
0,0.306609582901001,0.018351483223718792,0.015526819229125976,0.0025515928615034975,3.963066389815045,0.10674596881842251,5,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 5, 'model__min_child_weight': 1}",0.9371896506664343,0.9214798036995092,0.9017529595106039,0.8940674274762609,0.9175886401254465,0.914415696295651,0.015185645396072919,69
0,0.16638617515563964,0.00847284836277435,0.019515371322631835,0.008595435901550156,3.963066389815045,0.10674596881842251,1,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 1, 'model__min_child_weight': 1}",0.9077348975423721,0.8858446825604244,0.8910764584603768,0.8586936531443894,0.8935737723959695,0.8873846928207065,0.016072411524414538,98
0,0.47760977745056155,0.022929335916579235,0.019631052017211915,0.0017359358981480718,3.963066389815045,0.10674596881842251,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9412163273997929,0.9295815547231175,0.9108323411834172,0.9013077019872037,0.9242191054195584,0.921431406142618,0.014021005279504624,1
0,0.4583035945892334,0.039166559367918054,0.018870735168457033,0.001865559391524339,3.963066389815045,0.10674596881842251,10,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 10, 'model__min_child_weight': 1}",0.9369670219047342,0.9323692540000581,0.9115002274685174,0.9004075074290249,0.9258936608879984,0.9214275343380667,0.013575979834216548,13
0,0.3162953853607178,0.005330665025887911,0.020628881454467774,0.008487983773121183,3.963066389815045,0.10674596881842251,6,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 6, 'model__min_child_weight': 1}",0.9344890669918983,0.9249934663298196,0.9070476522345152,0.8990814143702025,0.9171433826020463,0.9165509965056963,0.012561054439112073,63
0,0.4971930980682373,0.025357342209585295,0.02408890724182129,0.007225921779872621,3.963066389815045,0.10674596881842251,13,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 13, 'model__min_child_weight': 1}",0.9373445228484867,0.9282361026415387,0.9092739398515163,0.9035339896042047,0.9232705133044884,0.9203318136500469,0.012369231827482365,39
0,0.47481369972229004,0.021216140733594825,0.021161746978759766,0.004792231767059506,3.963066389815045,0.10674596881842251,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9412163273997929,0.9295815547231175,0.9108323411834172,0.9013077019872037,0.9242191054195584,0.921431406142618,0.014021005279504624,1
0,0.4201189994812012,0.015211777075372265,0.01701974868774414,0.0013054632496109974,3.963066389815045,0.10674596881842251,9,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 9, 'model__min_child_weight': 1}",0.9370444579957604,0.929562195700361,0.9099031080911035,0.9017819980447387,0.9238319249644278,0.9204247369592784,0.012880788779831833,34
0,0.15010156631469726,0.007607451268595518,0.015554666519165039,0.0013386222883287693,3.963066389815045,0.10674596881842251,1,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 1, 'model__min_child_weight': 1}",0.9077348975423721,0.8858446825604244,0.8910764584603768,0.8586936531443894,0.8935737723959695,0.8873846928207065,0.016072411524414538,98
0,0.44934787750244143,0.018335496566771813,0.019726324081420898,0.001749176408146889,3.963066389815045,0.10674596881842251,11,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 11, 'model__min_child_weight': 1}",0.9386802954186872,0.931643290646688,0.9090997086467075,0.8985877592899111,0.9230769230769231,0.9202175954157834,0.014635920023166193,44
0,0.45679917335510256,0.017816770332206622,0.018222618103027343,0.0013663803788464567,3.963066389815045,0.10674596881842251,11,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 11, 'model__min_child_weight': 1}",0.9386802954186872,0.931643290646688,0.9090997086467075,0.8985877592899111,0.9230769230769231,0.9202175954157834,0.014635920023166193,44
0,0.49240999221801757,0.024813197547976135,0.021822500228881835,0.003464434543684236,3.963066389815045,0.10674596881842251,15,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 15, 'model__min_child_weight': 1}",0.937247727734704,0.9291362971997175,0.9106968280241213,0.9044922612306531,0.921470124188131,0.9206086476754652,0.011902134382096375,27
0,0.4323916435241699,0.019612088407355458,0.0188232421875,0.002016977736949914,3.963066389815045,0.10674596881842251,10,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 10, 'model__min_child_weight': 1}",0.9369670219047342,0.9323692540000581,0.9115002274685174,0.9004075074290249,0.9258936608879984,0.9214275343380667,0.013575979834216548,13
0,0.47030019760131836,0.01241530528308828,0.020225715637207032,0.0024821212812210056,3.963066389815045,0.10674596881842251,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9412163273997929,0.9295815547231175,0.9108323411834172,0.9013077019872037,0.9242191054195584,0.921431406142618,0.014021005279504624,1
0,0.48024535179138184,0.018917042966478705,0.019228792190551756,0.0011493959318312227,3.963066389815045,0.10674596881842251,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9412163273997929,0.9295815547231175,0.9108323411834172,0.9013077019872037,0.9242191054195584,0.921431406142618,0.014021005279504624,1
0,0.4905050754547119,0.02289891499761563,0.0199277400970459,0.001664168841502357,3.963066389815045,0.10674596881842251,15,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 15, 'model__min_child_weight': 1}",0.937247727734704,0.9291362971997175,0.9106968280241213,0.9044922612306531,0.921470124188131,0.9206086476754652,0.011902134382096375,27
0,0.5028038024902344,0.007299354179163989,0.022730350494384766,0.0032830113297822017,3.963066389815045,0.10674596881842251,14,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 14, 'model__min_child_weight': 1}",0.9385835003049046,0.9293492464500391,0.909109388158086,0.9029822574556436,0.9245094907609064,0.920906776625916,0.013093419477274488,20
0,0.4911362648010254,0.016184442889152238,0.019319438934326173,0.0014599803863137183,3.963066389815045,0.10674596881842251,14,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 14, 'model__min_child_weight': 1}",0.9385835003049046,0.9293492464500391,0.909109388158086,0.9029822574556436,0.9245094907609064,0.920906776625916,0.013093419477274488,20
0,0.49080810546875,0.028360991884530458,0.01934647560119629,0.0022650915066483443,3.963066389815045,0.10674596881842251,15,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 15, 'model__min_child_weight': 1}",0.937247727734704,0.9291362971997175,0.9106968280241213,0.9044922612306531,0.921470124188131,0.9206086476754652,0.011902134382096375,27
0,0.5206177234649658,0.021895103224726993,0.018343114852905275,0.0013326662146711508,3.963066389815045,0.10674596881842251,14,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 14, 'model__min_child_weight': 1}",0.9385835003049046,0.9293492464500391,0.909109388158086,0.9029822574556436,0.9245094907609064,0.920906776625916,0.013093419477274488,20
0,0.2124403476715088,0.00799693617759316,0.016039609909057617,0.0011314436863574635,3.963066389815045,0.10674596881842251,3,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 3, 'model__min_child_weight': 1}",0.932001432567684,0.9060990601194452,0.897416538413141,0.885835003049046,0.9086350921005507,0.9059974252499734,0.015253398969120582,84
0,0.46926469802856446,0.016747149578003412,0.01909794807434082,0.0019638205324326724,3.963066389815045,0.10674596881842251,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9412163273997929,0.9295815547231175,0.9108323411834172,0.9013077019872037,0.9242191054195584,0.921431406142618,0.014021005279504624,1
0,0.39046902656555177,0.014763521854877166,0.01686549186706543,0.0015942512534224973,3.963066389815045,0.10674596881842251,7,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 7, 'model__min_child_weight': 1}",0.9382059993611522,0.9301623254058136,0.9069895751662456,0.8997251018768573,0.9186049888201643,0.9187375981260466,0.014205996497152677,56
0,0.27345523834228513,0.022609734583274546,0.015033721923828125,0.0012149540836053979,3.963066389815045,0.10674596881842251,4,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 4, 'model__min_child_weight': 1}",0.9355538132435074,0.9148880564509104,0.9002332762242163,0.8857430476909526,0.9142685677227013,0.9101373522664578,0.016606055750628936,76
0,0.41237568855285645,0.01665346250947136,0.019632625579833984,0.004740205712279592,3.963066389815045,0.10674596881842251,9,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 9, 'model__min_child_weight': 1}",0.9370444579957604,0.929562195700361,0.9099031080911035,0.9017819980447387,0.9238319249644278,0.9204247369592784,0.012880788779831833,34
0,0.22062902450561522,0.013063513973378921,0.012522315979003907,0.002270239645861658,3.963066389815045,0.10674596881842251,3,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 3, 'model__min_child_weight': 1}",0.932001432567684,0.9060990601194452,0.897416538413141,0.885835003049046,0.9086350921005507,0.9059974252499734,0.015253398969120582,84
0,0.279005765914917,0.018280334549837504,0.01638503074645996,0.002337721994692522,3.963066389815045,0.10674596881842251,5,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 5, 'model__min_child_weight': 1}",0.9371896506664343,0.9214798036995092,0.9017529595106039,0.8940674274762609,0.9175886401254465,0.914415696295651,0.015185645396072919,69
0,0.211953067779541,0.013113576500693228,0.015940475463867187,0.00304236571048824,3.963066389815045,0.10674596881842251,3,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 3, 'model__min_child_weight': 1}",0.932001432567684,0.9060990601194452,0.897416538413141,0.885835003049046,0.9086350921005507,0.9059974252499734,0.015253398969120582,84
0,0.3661953926086426,0.024255089804110227,0.016993951797485352,0.002030551472719951,3.963066389815045,0.10674596881842251,7,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 7, 'model__min_child_weight': 1}",0.9382059993611522,0.9301623254058136,0.9069895751662456,0.8997251018768573,0.9186049888201643,0.9187375981260466,0.014205996497152677,56
0,0.2725226879119873,0.017297693032417582,0.016419267654418944,0.0009726119951738771,3.963066389815045,0.10674596881842251,5,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 5, 'model__min_child_weight': 1}",0.9371896506664343,0.9214798036995092,0.9017529595106039,0.8940674274762609,0.9175886401254465,0.914415696295651,0.015185645396072919,69
0,0.42276887893676757,0.011867422394215598,0.01854095458984375,0.0015201682921354293,3.963066389815045,0.10674596881842251,9,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 9, 'model__min_child_weight': 1}",0.9370444579957604,0.929562195700361,0.9099031080911035,0.9017819980447387,0.9238319249644278,0.9204247369592784,0.012880788779831833,34
0,0.36392998695373535,0.008764379003034922,0.014525508880615235,0.00289280995580224,3.963066389815045,0.10674596881842251,7,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 7, 'model__min_child_weight': 1}",0.9382059993611522,0.9301623254058136,0.9069895751662456,0.8997251018768573,0.9186049888201643,0.9187375981260466,0.014205996497152677,56
0,0.1727519989013672,0.006839900845911189,0.013677024841308593,0.0054560537278606006,3.963066389815045,0.10674596881842251,2,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 2, 'model__min_child_weight': 1}",0.920850635459922,0.898365130528211,0.8946772366930917,0.8795046026076604,0.9042938312473986,0.8995382873072568,0.013440134035727235,90
0,0.26657695770263673,0.01468287588134067,0.015910959243774413,0.0028098993956107206,3.963066389815045,0.10674596881842251,4,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 4, 'model__min_child_weight': 1}",0.9355538132435074,0.9148880564509104,0.9002332762242163,0.8857430476909526,0.9142685677227013,0.9101373522664578,0.016606055750628936,76
0,0.4274712085723877,0.015608524198478854,0.018003225326538086,0.0006388426961505417,3.963066389815045,0.10674596881842251,9,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 9, 'model__min_child_weight': 1}",0.9370444579957604,0.929562195700361,0.9099031080911035,0.9017819980447387,0.9238319249644278,0.9204247369592784,0.012880788779831833,34
0,0.47334723472595214,0.02411084640228824,0.019830751419067382,0.005282101276531708,3.963066389815045,0.10674596881842251,12,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 12, 'model__min_child_weight': 1}",0.9412163273997929,0.9295815547231175,0.9108323411834172,0.9013077019872037,0.9242191054195584,0.921431406142618,0.014021005279504624,1
0,0.5200455665588379,0.014303005722980369,0.02068300247192383,0.0026355943685605213,3.963066389815045,0.10674596881842251,14,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 14, 'model__min_child_weight': 1}",0.9385835003049046,0.9293492464500391,0.909109388158086,0.9029822574556436,0.9245094907609064,0.920906776625916,0.013093419477274488,20
0,0.18135809898376465,0.010273733268104879,0.016686534881591795,0.0030350980682312357,3.963066389815045,0.10674596881842251,2,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 2, 'model__min_child_weight': 1}",0.920850635459922,0.898365130528211,0.8946772366930917,0.8795046026076604,0.9042938312473986,0.8995382873072568,0.013440134035727235,90
0,0.43227448463439944,0.035363977355159344,0.022328948974609374,0.005385767770980127,3.963066389815045,0.10674596881842251,10,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 10, 'model__min_child_weight': 1}",0.9369670219047342,0.9323692540000581,0.9115002274685174,0.9004075074290249,0.9258936608879984,0.9214275343380667,0.013575979834216548,13
0,0.4400357246398926,0.028484944381089155,0.019763612747192384,0.0018591685158325633,3.963066389815045,0.10674596881842251,9,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 9, 'model__min_child_weight': 1}",0.9370444579957604,0.929562195700361,0.9099031080911035,0.9017819980447387,0.9238319249644278,0.9204247369592784,0.012880788779831833,34
0,0.4435923099517822,0.033785623089505626,0.02032809257507324,0.002519746265989143,3.963066389815045,0.10674596881842251,10,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 10, 'model__min_child_weight': 1}",0.9369670219047342,0.9323692540000581,0.9115002274685174,0.9004075074290249,0.9258936608879984,0.9214275343380667,0.013575979834216548,13
0,0.30028247833251953,0.024459213110342787,0.017717885971069335,0.004208532937701282,3.963066389815045,0.10674596881842251,5,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 5, 'model__min_child_weight': 1}",0.9371896506664343,0.9214798036995092,0.9017529595106039,0.8940674274762609,0.9175886401254465,0.914415696295651,0.015185645396072919,69
0,0.19142231941223145,0.019113815840906174,0.015579509735107421,0.0013598681932069348,3.963066389815045,0.10674596881842251,2,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 2, 'model__min_child_weight': 1}",0.920850635459922,0.898365130528211,0.8946772366930917,0.8795046026076604,0.9042938312473986,0.8995382873072568,0.013440134035727235,90
0,0.24313511848449706,0.011234909764926599,0.01663031578063965,0.002222669827099832,3.963066389815045,0.10674596881842251,4,1,"{'model__alpha': 3.963066389815045, 'model__eta': 0.10674596881842251, 'model__max_depth': 4, 'model__min_child_weight': 1}",0.9355538132435074,0.9148880564509104,0.9002332762242163,0.8857430476909526,0.9142685677227013,0.9101373522664578,0.016606055750628936,76
