dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__criterion,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,params_str
0,0.08414349555969239,0.006159454271037036,0.0158935546875,0.0034701505326693474,gini,17,39,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 39, 'model__min_samples_split': 58}",0.7972920885493373,0.8108460281664212,0.7987936073269515,0.8265228046759941,0.8269620071684587,0.8120833071774325,0.01285925294412553,18,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 39, 'model__min_samples_split': 58}"
0,0.08290119171142578,0.002799131837695502,0.01953468322753906,0.004657253647334566,gini,17,52,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 52, 'model__min_samples_split': 58}",0.7975480946244478,0.8063098306332843,0.7955431931148749,0.8286830357142857,0.8204215053763442,0.8097011318926473,0.012921946833453834,59,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 52, 'model__min_samples_split': 58}"
0,0.11852083206176758,0.006651965363935003,0.01694355010986328,0.003846235977577254,gini,17,29,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 29, 'model__min_samples_split': 58}",0.7935555504418264,0.7982643363402062,0.8009279501104565,0.8137829068483063,0.8257032258064516,0.8064467939094495,0.011732204646589065,119,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 29, 'model__min_samples_split': 58}"
0,0.11136188507080078,0.003045182855135438,0.012652111053466798,0.002128412827376556,gini,17,15,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 15, 'model__min_samples_split': 58}",0.7849318851251841,0.8015521446980854,0.7984369247054492,0.8259302512886597,0.8087741935483872,0.8039250798731532,0.013447926142608885,147,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 15, 'model__min_samples_split': 58}"
0,0.10235395431518554,0.007218510498561041,0.014423847198486328,0.0034917419444134667,gini,17,43,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 43, 'model__min_samples_split': 58}",0.8016614506627393,0.8104404455081002,0.7968030881811488,0.8294107833210604,0.8248458781362007,0.8126323291618499,0.012699737804699164,13,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 43, 'model__min_samples_split': 58}"
0,0.12908563613891602,0.007449023519851449,0.014967775344848633,0.0032968845247215235,gini,17,8,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 8, 'model__min_samples_split': 58}",0.7801454344624448,0.7997687315905744,0.7905237481590575,0.7934721327319587,0.801247311827957,0.7930314717543985,0.0075554419464626404,178,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 8, 'model__min_samples_split': 58}"
0,0.12839245796203613,0.02185030219704911,0.022346353530883788,0.004293111841323073,gini,17,21,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 21, 'model__min_samples_split': 58}",0.7891257824005891,0.7977552006627393,0.7981579068483062,0.8292813420471281,0.8304430107526881,0.8089526485422903,0.017378753440933373,78,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 21, 'model__min_samples_split': 58}"
0,0.09874439239501953,0.00796950196152739,0.011284780502319337,0.0007186498600957294,gini,17,39,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 39, 'model__min_samples_split': 58}",0.7955719578424153,0.8107827457658321,0.7987936073269515,0.8274777936303388,0.8269964157706093,0.8119245040672294,0.013492198989680976,22,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 39, 'model__min_samples_split': 58}"
0,0.08890061378479004,0.009895982759721058,0.012390804290771485,0.0022929080020334977,gini,17,58,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 58, 'model__min_samples_split': 58}",0.7883635171207658,0.8120138761045657,0.8007697441089838,0.8337743924889542,0.8204100358422939,0.8110663131331126,0.015654367940795427,30,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 58, 'model__min_samples_split': 58}"
0,0.12605676651000977,0.01819044548224542,0.013460636138916016,0.0014885606123716407,gini,17,19,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 19, 'model__min_samples_split': 58}",0.7905323775773196,0.8020957980486009,0.7985721189248896,0.8289131535346097,0.8263856630824373,0.8092998222335714,0.015464845837571616,68,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 19, 'model__min_samples_split': 58}"
0,0.11463432312011719,0.006273642334200662,0.012210845947265625,0.0013306883646144632,gini,17,23,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 23, 'model__min_samples_split': 58}",0.797732188880707,0.7909264543446246,0.7951922634388807,0.8206548002577321,0.826104659498208,0.8061220732840304,0.014361487691761501,128,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 23, 'model__min_samples_split': 58}"
0,0.12409839630126954,0.0042100378943404895,0.015088367462158202,0.0019232937012761016,gini,17,11,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 11, 'model__min_samples_split': 58}",0.7904777245949927,0.8012184738586156,0.7870633514359352,0.8061142304860089,0.7974652329749103,0.7964678026700925,0.006941787261556682,165,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 11, 'model__min_samples_split': 58}"
0,0.12536892890930176,0.004817605884610825,0.013032865524291993,0.0013935927744493507,gini,17,11,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 11, 'model__min_samples_split': 58}",0.7912025957290132,0.7998837905007363,0.7868763807069219,0.8055216770986745,0.8048487455197133,0.7976666379110119,0.007435234600332103,162,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 11, 'model__min_samples_split': 58}"
0,0.11430902481079101,0.0047479827080937256,0.016950178146362304,0.0018291574660350023,gini,17,24,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 24, 'model__min_samples_split': 58}",0.797053341310751,0.7997687315905744,0.7993689018777614,0.8193402522091311,0.8227268817204301,0.8076516217417297,0.011017753847338314,100,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 24, 'model__min_samples_split': 58}"
0,0.09142303466796875,0.0026545936462389437,0.016787147521972655,0.004293165097373623,gini,17,53,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 53, 'model__min_samples_split': 58}",0.7993171253681886,0.8044832704344624,0.7945997100515464,0.8293762656480118,0.8228559139784947,0.8101264570961408,0.013582056425252204,47,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 53, 'model__min_samples_split': 58}"
0,0.10620365142822266,0.007174030154660136,0.016839981079101562,0.004539627117695043,gini,17,36,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 36, 'model__min_samples_split': 58}",0.7921316964285715,0.8109898518041238,0.8007467323269514,0.8207037002945508,0.8268387096774195,0.8102821381063233,0.012677479053697743,44,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 36, 'model__min_samples_split': 58}"
0,0.10795078277587891,0.007523286434563827,0.017246341705322264,0.001201765923113398,gini,17,40,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 40, 'model__min_samples_split': 58}",0.7942631627393225,0.8108086340206186,0.796478046759941,0.8303082428203239,0.8336831541218639,0.8131082480924141,0.016469096149843255,6,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 40, 'model__min_samples_split': 58}"
0,0.10840039253234864,0.002614879890754078,0.016791915893554686,0.004599819152445346,gini,17,24,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 24, 'model__min_samples_split': 58}",0.7934088503313697,0.7972489414580266,0.7981694127393226,0.8196911818851251,0.8227928315412187,0.8062622435910125,0.012373681477298275,124,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 24, 'model__min_samples_split': 58}"
0,0.1467618465423584,0.013510275560524804,0.014489221572875976,0.003068773869513038,gini,17,3,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 3, 'model__min_samples_split': 58}",0.7609507317746685,0.7867728276877761,0.7812126058541973,0.7599497192562592,0.7969663082437276,0.7771704385633258,0.014560587292214522,192,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 3, 'model__min_samples_split': 58}"
0,0.11289038658142089,0.008768885284237284,0.014110469818115234,0.0021700014901804864,gini,17,22,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 22, 'model__min_samples_split': 58}",0.7918613079896908,0.7945939571060383,0.8021792157584684,0.8226424429307806,0.8259956989247312,0.8074545245419419,0.014218435163257893,103,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 22, 'model__min_samples_split': 58}"
0,0.09111142158508301,0.006046172918849826,0.01281881332397461,0.0017204128915436969,gini,17,53,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 53, 'model__min_samples_split': 58}",0.8000592553387335,0.8047133882547866,0.7949592691458027,0.8294568068851252,0.8215999999999999,0.8101577439248896,0.013160495212790333,45,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 53, 'model__min_samples_split': 58}"
0,0.16524744033813477,0.018637326214836564,0.015291595458984375,0.0029659076809629135,gini,17,2,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 2, 'model__min_samples_split': 58}",0.7501035530191458,0.7628837214653903,0.7629613862297496,0.7654150174889544,0.7913777777777778,0.7665482911962036,0.01352414200947673,196,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 2, 'model__min_samples_split': 58}"
0,0.11527514457702637,0.0054695715780868895,0.013584184646606445,0.0021533339673351234,gini,17,24,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 24, 'model__min_samples_split': 58}",0.7931873619293077,0.7987389543446244,0.7964233937776142,0.8196940583578792,0.8216200716845878,0.8059327680188026,0.0121662577493889,134,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 24, 'model__min_samples_split': 58}"
0,0.08954477310180664,0.006483904720476824,0.011755418777465821,0.0006846469762652725,gini,17,44,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 44, 'model__min_samples_split': 58}",0.8032147459499264,0.8052397827687776,0.7997169550810015,0.8284442884756995,0.8275612903225806,0.8128354125195971,0.012512659412019123,10,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 44, 'model__min_samples_split': 58}"
0,0.10852656364440919,0.010174010798062506,0.014560794830322266,0.002476296526377383,gini,17,30,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 30, 'model__min_samples_split': 58}",0.7840545609351988,0.8026279455081002,0.8062753129602357,0.8175165684830634,0.8257118279569893,0.8072372431687175,0.014188604598110856,108,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 30, 'model__min_samples_split': 58}"
0,0.10046520233154296,0.004225235551423985,0.015192747116088867,0.0021453080162803406,gini,17,38,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 38, 'model__min_samples_split': 58}",0.7953734812223859,0.8127905237481591,0.8021562039764359,0.8297243188512519,0.8329978494623655,0.8146084754521198,0.014798694634836847,1,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 38, 'model__min_samples_split': 58}"
0,0.16100597381591797,0.016313031164948782,0.014861202239990235,0.0035529087079671064,gini,17,2,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 2, 'model__min_samples_split': 58}",0.7476643041237113,0.7673019836156112,0.7659414120029455,0.7657659471649485,0.7986810035842293,0.769070930098289,0.01648542419724517,194,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 2, 'model__min_samples_split': 58}"
0,0.08771257400512696,0.005486086526993544,0.01721224784851074,0.003780017290307135,gini,17,60,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 60, 'model__min_samples_split': 58}",0.799003589837997,0.8112027107879234,0.7953706047496318,0.8296150128865979,0.8179440860215053,0.8106272008567311,0.012508213971362496,36,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 60, 'model__min_samples_split': 58}"
0,0.1148911952972412,0.007376721103326807,0.015180730819702148,0.004601307968574127,gini,17,21,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 21, 'model__min_samples_split': 58}",0.7909408367083947,0.7994465666421208,0.7983535069955818,0.8281451353092784,0.827268817204301,0.8088309725719354,0.01569007531981272,79,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 21, 'model__min_samples_split': 58}"
0,0.10636954307556153,0.009706238197903044,0.013563442230224609,0.0025246197058926465,gini,17,33,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 33, 'model__min_samples_split': 58}",0.7882398287923416,0.8054814064801178,0.8015061211340206,0.8168147091310751,0.820851612903226,0.8065787356881561,0.01159086909821346,116,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 33, 'model__min_samples_split': 58}"
0,0.12869863510131835,0.007808786005981369,0.01525416374206543,0.00533978033437186,gini,17,12,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 12, 'model__min_samples_split': 58}",0.79066757179676,0.812612182437408,0.7838963549337261,0.8113724226804122,0.7948645161290322,0.7986826095954678,0.011423802792807435,161,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 12, 'model__min_samples_split': 58}"
0,0.09391298294067382,0.01167964323789191,0.01851043701171875,0.006675753916246631,gini,17,58,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 58, 'model__min_samples_split': 58}",0.7883635171207658,0.8118930642488955,0.8008474088733432,0.8269398932253315,0.8208888888888888,0.8097865544714449,0.01386211453363082,53,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 58, 'model__min_samples_split': 58}"
0,0.09967718124389649,0.00599450582210376,0.016168642044067382,0.004326289580862313,gini,17,22,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 22, 'model__min_samples_split': 58}",0.7983046069587629,0.7925545379234169,0.8023633100147275,0.8202952411634756,0.8256057347670251,0.8078246861654816,0.012847695483823564,96,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 22, 'model__min_samples_split': 58}"
0,0.0999100685119629,0.005324293609641447,0.014032077789306641,0.002489255868564136,gini,17,44,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 44, 'model__min_samples_split': 58}",0.8009739736745214,0.8052340298232694,0.7977839653902798,0.8283982649116348,0.8277992831541219,0.8120379033907655,0.013326368642270344,19,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 44, 'model__min_samples_split': 58}"
0,0.12498812675476074,0.02154756574326505,0.014511203765869141,0.0033254930566179314,gini,17,25,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 25, 'model__min_samples_split': 58}",0.7975854887702505,0.7965700938880707,0.802164833394698,0.8176287509204714,0.8258322580645161,0.8079562850076012,0.01169484231752533,94,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 25, 'model__min_samples_split': 58}"
0,0.08083395957946778,0.002199363190554362,0.015306806564331055,0.004210232454610058,gini,17,49,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 49, 'model__min_samples_split': 58}",0.8017276095360826,0.8086138853092784,0.7892868648748159,0.8274173877025037,0.8162351254480287,0.8086561745741419,0.012904267313517256,87,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 49, 'model__min_samples_split': 58}"
0,0.12456998825073243,0.018031506885941764,0.02271122932434082,0.010914858035683586,gini,17,27,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 27, 'model__min_samples_split': 58}",0.7954655283505154,0.7927098674521356,0.7951778810751103,0.8205081001472754,0.8207197132616487,0.804916218057337,0.012853038442254602,141,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 27, 'model__min_samples_split': 58}"
0,0.08291864395141602,0.004967287074393658,0.015062189102172852,0.003121302262456215,gini,17,59,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 59, 'model__min_samples_split': 58}",0.7881103875184094,0.8136189479013255,0.7953217047128129,0.824443114874816,0.8172559139784945,0.8077500137971716,0.013737859632638747,98,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 59, 'model__min_samples_split': 58}"
0,0.09971847534179687,0.006994843842120733,0.020203685760498045,0.006003738936075327,gini,17,42,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 42, 'model__min_samples_split': 58}",0.8013479151325479,0.8107827457658321,0.7903166421207659,0.8228207842415316,0.8236444444444444,0.8097825063410244,0.01275313840743909,55,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 42, 'model__min_samples_split': 58}"
0,0.12583184242248535,0.019864364365208265,0.011756992340087891,0.0014856301539775843,gini,17,28,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 28, 'model__min_samples_split': 58}",0.7986843013622975,0.7937482741163475,0.7968951353092784,0.8128739414580264,0.8286222222222221,0.8061647748936345,0.013003100017567397,126,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 28, 'model__min_samples_split': 58}"
0,0.07845873832702636,0.004778030355878612,0.015659093856811523,0.004088743432815413,gini,17,60,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 60, 'model__min_samples_split': 58}",0.7992452135493373,0.8111164166053019,0.794809692562592,0.8296150128865979,0.8180845878136199,0.81057418468349,0.01261838427123445,37,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 60, 'model__min_samples_split': 58}"
0,0.12164993286132812,0.008260450325223427,0.018454313278198242,0.00399595798577685,gini,17,16,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 16, 'model__min_samples_split': 58}",0.7910386367820323,0.8027458808910162,0.7865599687039765,0.8279926822533137,0.8089663082437276,0.8034606953748131,0.014646386685461598,151,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 16, 'model__min_samples_split': 58}"
0,0.12120819091796875,0.007978787525441466,0.018711423873901366,0.0035737696002972274,gini,17,15,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 15, 'model__min_samples_split': 58}",0.7843479611561119,0.8033470636966127,0.7988597662002945,0.8191504050073637,0.8057290322580646,0.8022868456636895,0.011232994218729768,156,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 15, 'model__min_samples_split': 58}"
0,0.09442605972290039,0.012400098650560156,0.01620945930480957,0.004655797128271259,gini,17,47,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 47, 'model__min_samples_split': 58}",0.8000822671207659,0.8117463641384389,0.7912141016200294,0.8269887932621502,0.8150394265232975,0.8090141905329364,0.012356998064024164,75,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 47, 'model__min_samples_split': 58}"
0,0.09236617088317871,0.01029407990733503,0.014926671981811523,0.0029771422465218666,gini,17,51,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 51, 'model__min_samples_split': 58}",0.7979076537187038,0.8076962905007363,0.797269076767305,0.8278632409793815,0.817895340501792,0.8097263204935837,0.011786989437223405,57,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 51, 'model__min_samples_split': 58}"
0,0.09713683128356934,0.005501036624966743,0.014669418334960938,0.0025072851655783663,gini,17,44,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 44, 'model__min_samples_split': 58}",0.8038964699926362,0.8052397827687776,0.7975941181885126,0.8287722063696612,0.8275440860215053,0.8126093326682187,0.012961221019701616,14,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 44, 'model__min_samples_split': 58}"
0,0.08754844665527343,0.005382530285392664,0.016228342056274415,0.00546275336919207,gini,17,55,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 55, 'model__min_samples_split': 58}",0.7961788935935199,0.8059617774300442,0.7928709499263622,0.8284989414580266,0.8220931899641578,0.8091207504744222,0.014037986039204451,71,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 55, 'model__min_samples_split': 58}"
0,0.09467778205871583,0.010163908547165047,0.017151641845703124,0.0037092591952039805,gini,17,52,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 52, 'model__min_samples_split': 58}",0.7993832842415316,0.806462283689249,0.7954568989322534,0.8287693298969072,0.8193089605734766,0.8098761514666835,0.012454715398591906,51,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 52, 'model__min_samples_split': 58}"
0,0.09197978973388672,0.0033425032283373683,0.015547227859497071,0.002758455850599521,gini,17,57,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 57, 'model__min_samples_split': 58}",0.7884383054123711,0.8054123711340206,0.7999240611192932,0.8265573223490428,0.8234695340501792,0.8087603188129814,0.014390043642058209,80,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 57, 'model__min_samples_split': 58}"
0,0.1437063694000244,0.006801900968871995,0.018212175369262694,0.0034045378878757057,gini,17,3,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 3, 'model__min_samples_split': 58}",0.7666116301546391,0.7878313696612667,0.7781836800441826,0.7680095959131075,0.7909534050179211,0.7783179361582234,0.009934565857489747,191,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 3, 'model__min_samples_split': 58}"
0,0.10492157936096191,0.004811639964210645,0.013401556015014648,0.002909103633807813,gini,17,37,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 37, 'model__min_samples_split': 58}",0.7864736745213549,0.8121260585419736,0.8007007087628866,0.8211898241899853,0.8332301075268818,0.8107440747086164,0.01616518950224189,31,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 37, 'model__min_samples_split': 58}"
0,0.09728031158447266,0.012046179089190728,0.013779592514038087,0.0018486212672068059,gini,17,51,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 51, 'model__min_samples_split': 58}",0.7983420011045654,0.8076962905007363,0.7969095176730487,0.8279035115979382,0.817952688172043,0.8097608018096663,0.011798912162425314,56,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 51, 'model__min_samples_split': 58}"
0,0.13044466972351074,0.006236775329256813,0.014176750183105468,0.002727842754782279,gini,17,7,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 7, 'model__min_samples_split': 58}",0.7765728553019147,0.8093272505522828,0.7906762012150221,0.8003123849410898,0.8041405017921148,0.7962058387604849,0.011558762712657206,166,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 7, 'model__min_samples_split': 58}"
0,0.11733269691467285,0.006185865839813404,0.014128732681274413,0.00220693073027147,gini,17,21,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 21, 'model__min_samples_split': 58}",0.7909408367083947,0.7989920839469808,0.7984513070692195,0.823585925994109,0.8315354838709678,0.8087011275179343,0.015860121888980762,86,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 21, 'model__min_samples_split': 58}"
0,0.12595086097717284,0.006652714034880202,0.01720585823059082,0.001964306661058804,gini,17,9,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 9, 'model__min_samples_split': 58}",0.7877508284241531,0.805084453240059,0.7935037739322532,0.7867757041605302,0.798116129032258,0.7942461777578507,0.0067969616810721134,170,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 9, 'model__min_samples_split': 58}"
0,0.10202322006225586,0.02245541093076644,0.019887924194335938,0.007950694327155868,gini,17,39,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 39, 'model__min_samples_split': 58}",0.7952900635125184,0.8108460281664212,0.7987936073269515,0.8315106084315169,0.8280114695340502,0.8128903553942916,0.014751472944829536,9,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 39, 'model__min_samples_split': 58}"
0,0.11440401077270508,0.005079757909654859,0.011802434921264648,0.0012493735400837735,gini,17,18,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 18, 'model__min_samples_split': 58}",0.7930492912371134,0.804509158689249,0.7954655283505154,0.8265745811855669,0.8222967741935484,0.8083790667311985,0.013722368641952832,90,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 18, 'model__min_samples_split': 58}"
0,0.14348912239074707,0.005506743313074371,0.015266513824462891,0.0012363899411101415,gini,17,4,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 4, 'model__min_samples_split': 58}",0.7678571428571428,0.7941854979749632,0.7836403488586156,0.776023449005891,0.7942451612903225,0.783190319997387,0.010293457550982188,187,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 4, 'model__min_samples_split': 58}"
0,0.11147599220275879,0.008673296485034607,0.013581609725952149,0.0018963259757689456,gini,17,25,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 25, 'model__min_samples_split': 58}",0.7976056240795287,0.7968577411634756,0.7986095130706923,0.8191676638438881,0.8247254480286739,0.8073931980372517,0.012024895108945083,107,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 25, 'model__min_samples_split': 58}"
0,0.08831291198730469,0.0035582860961230096,0.013807058334350586,0.0024530832245354853,gini,17,60,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 60, 'model__min_samples_split': 58}",0.799003589837997,0.8111164166053019,0.7953706047496318,0.8251737389543446,0.8182566308243728,0.8097841961943297,0.011263818871865453,54,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 60, 'model__min_samples_split': 58}"
0,0.11849770545959473,0.005373293563068931,0.01632580757141113,0.0031974864621776206,gini,17,14,58,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 14, 'model__min_samples_split': 58}",0.7849175027614139,0.8034362343519883,0.8002807437407953,0.8228524254418261,0.8045906810035843,0.8032155174599216,0.01209113877595759,153,"{'model__criterion': 'gini', 'model__max_depth': 17, 'model__min_samples_leaf': 14, 'model__min_samples_split': 58}"
