dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__alpha,param_model__eta,param_model__max_depth,param_model__min_child_weight,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.044321966171264646,0.0007115735865042983,0.008359766006469727,0.0004324270166988951,365.3163830967354,0.28093450968738076,12,109,"{'model__alpha': 365.3163830967354, 'model__eta': 0.28093450968738076, 'model__max_depth': 12, 'model__min_child_weight': 109}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04655733108520508,0.0018523109515564678,0.008363580703735352,0.0005979543401481431,144.30738293665695,0.8021969807540397,1,89,"{'model__alpha': 144.30738293665695, 'model__eta': 0.8021969807540397, 'model__max_depth': 1, 'model__min_child_weight': 89}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.045343875885009766,0.0009662036627272248,0.008349370956420899,0.00021363983130933688,1010.5731996414297,0.7722447692966574,12,8,"{'model__alpha': 1010.5731996414297, 'model__eta': 0.7722447692966574, 'model__max_depth': 12, 'model__min_child_weight': 8}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.049985647201538086,0.002034081987478831,0.00903315544128418,0.0006089856726606008,5.655624497068857,0.8154614284548342,1,8,"{'model__alpha': 5.655624497068857, 'model__eta': 0.8154614284548342, 'model__max_depth': 1, 'model__min_child_weight': 8}",0.901,0.895,0.895,0.896,0.894,0.8962,0.0024819347291981735,1
0,0.04721169471740723,0.0017377832969253256,0.00845637321472168,0.0004849856235414334,746.504316636471,0.7712703466859457,5,106,"{'model__alpha': 746.504316636471, 'model__eta': 0.7712703466859457, 'model__max_depth': 5, 'model__min_child_weight': 106}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.05238165855407715,0.008193394518221028,0.01000213623046875,0.0010956274008843403,367.06988259183515,0.11586905952512971,7,73,"{'model__alpha': 367.06988259183515, 'model__eta': 0.11586905952512971, 'model__max_depth': 7, 'model__min_child_weight': 73}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.0460545539855957,0.0004034679049215166,0.00859818458557129,0.00047777371461550227,638.2582584339193,0.3308980248526492,7,23,"{'model__alpha': 638.2582584339193, 'model__eta': 0.3308980248526492, 'model__max_depth': 7, 'model__min_child_weight': 23}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.045738506317138675,0.0006259085108990544,0.008073234558105468,0.0006068636768012532,684.8944192900339,0.6659223566174967,12,104,"{'model__alpha': 684.8944192900339, 'model__eta': 0.6659223566174967, 'model__max_depth': 12, 'model__min_child_weight': 104}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.046708106994628906,0.001040191543981858,0.008579015731811523,0.0005492669611439884,281.3160925843257,0.5612434258477011,3,101,"{'model__alpha': 281.3160925843257, 'model__eta': 0.5612434258477011, 'model__max_depth': 3, 'model__min_child_weight': 101}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04581766128540039,0.000675860742411287,0.008424091339111327,0.0005352705439567622,995.0341622409422,0.8489138242660839,5,90,"{'model__alpha': 995.0341622409422, 'model__eta': 0.8489138242660839, 'model__max_depth': 5, 'model__min_child_weight': 90}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04745950698852539,0.0008606621111280152,0.008177566528320312,0.00022428725991221923,241.64953438543068,0.25606832276132396,11,9,"{'model__alpha': 241.64953438543068, 'model__eta': 0.25606832276132396, 'model__max_depth': 11, 'model__min_child_weight': 9}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04616565704345703,0.00048601442029785414,0.008329677581787109,0.000367660973422551,727.7197756007463,0.11089082081183133,12,77,"{'model__alpha': 727.7197756007463, 'model__eta': 0.11089082081183133, 'model__max_depth': 12, 'model__min_child_weight': 77}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04582033157348633,0.0008494182935426118,0.00816793441772461,0.00021333005942641227,206.5614397539457,0.8957635956735194,1,52,"{'model__alpha': 206.5614397539457, 'model__eta': 0.8957635956735194, 'model__max_depth': 1, 'model__min_child_weight': 52}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.045496892929077146,0.0009163984907586388,0.008815670013427734,0.0005999397270329765,576.7951622663169,0.6955160864261275,5,23,"{'model__alpha': 576.7951622663169, 'model__eta': 0.6955160864261275, 'model__max_depth': 5, 'model__min_child_weight': 23}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04547319412231445,0.0009311058006538836,0.008707427978515625,0.0005466949477019449,618.9243729429849,0.5398410913016731,13,36,"{'model__alpha': 618.9243729429849, 'model__eta': 0.5398410913016731, 'model__max_depth': 13, 'model__min_child_weight': 36}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04480557441711426,0.0013482836165035572,0.008715200424194335,0.0008654350140699738,965.4830328138726,0.598865466488536,3,86,"{'model__alpha': 965.4830328138726, 'model__eta': 0.598865466488536, 'model__max_depth': 3, 'model__min_child_weight': 86}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.05202088356018066,0.007186499557404394,0.009679126739501952,0.0010199011935333273,901.6000437141239,0.6243540481337932,14,57,"{'model__alpha': 901.6000437141239, 'model__eta': 0.6243540481337932, 'model__max_depth': 14, 'model__min_child_weight': 57}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.05345034599304199,0.005707637904251036,0.009404945373535156,0.0006046788792661689,108.0270986286971,0.45653457048291024,12,44,"{'model__alpha': 108.0270986286971, 'model__eta': 0.45653457048291024, 'model__max_depth': 12, 'model__min_child_weight': 44}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.052162694931030276,0.006468733152334689,0.009287309646606446,0.0011330440502554016,426.507163181755,0.8832802589188683,10,119,"{'model__alpha': 426.507163181755, 'model__eta': 0.8832802589188683, 'model__max_depth': 10, 'model__min_child_weight': 119}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.058972740173339845,0.008644700084513842,0.010221290588378906,0.0012870579850274393,917.5984676841571,0.3180034749718639,1,1,"{'model__alpha': 917.5984676841571, 'model__eta': 0.3180034749718639, 'model__max_depth': 1, 'model__min_child_weight': 1}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.05535569190979004,0.0053124140446851945,0.009906005859375,0.00039612184387453653,233.40658300544828,0.4271077886262563,4,77,"{'model__alpha': 233.40658300544828, 'model__eta': 0.4271077886262563, 'model__max_depth': 4, 'model__min_child_weight': 77}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.05096440315246582,0.006184191300902637,0.009127950668334961,0.0013295252929521146,881.3890938169957,0.006952130531190703,8,27,"{'model__alpha': 881.3890938169957, 'model__eta': 0.006952130531190703, 'model__max_depth': 8, 'model__min_child_weight': 27}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.055753564834594725,0.005524614141207341,0.010107421875,0.0006364326562050734,427.4298437868497,0.22210781047073025,3,106,"{'model__alpha': 427.4298437868497, 'model__eta': 0.22210781047073025, 'model__max_depth': 3, 'model__min_child_weight': 106}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04687318801879883,0.0013456733199198895,0.008474254608154297,0.0005437246718566426,345.718912079815,0.9429097039125192,6,32,"{'model__alpha': 345.718912079815, 'model__eta': 0.9429097039125192, 'model__max_depth': 6, 'model__min_child_weight': 32}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.046016788482666014,0.0010565964899650153,0.009098100662231445,0.0006449734267349687,531.2425732277069,0.7030189588951778,1,62,"{'model__alpha': 531.2425732277069, 'model__eta': 0.7030189588951778, 'model__max_depth': 1, 'model__min_child_weight': 62}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.05283503532409668,0.006487852464468656,0.009260463714599609,0.001167634892984429,995.1058292687637,0.9624472949421112,14,39,"{'model__alpha': 995.1058292687637, 'model__eta': 0.9624472949421112, 'model__max_depth': 14, 'model__min_child_weight': 39}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04613242149353027,0.0005322258820359885,0.008970022201538086,0.00045177455851528854,509.1834465963027,0.30087830981676966,1,56,"{'model__alpha': 509.1834465963027, 'model__eta': 0.30087830981676966, 'model__max_depth': 1, 'model__min_child_weight': 56}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.049002647399902344,0.00556146990276023,0.009666156768798829,0.0012461904120687906,37.77321065354158,0.6095643339798968,2,92,"{'model__alpha': 37.77321065354158, 'model__eta': 0.6095643339798968, 'model__max_depth': 2, 'model__min_child_weight': 92}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.054409122467041014,0.00790031018200024,0.008900690078735351,0.000987325925435293,52.715217842489096,0.27864646423661144,1,1,"{'model__alpha': 52.715217842489096, 'model__eta': 0.27864646423661144, 'model__max_depth': 1, 'model__min_child_weight': 1}",0.883,0.883,0.882,0.886,0.886,0.884,0.0016733200530681528,5
0,0.053438425064086914,0.0058819086277052375,0.009367656707763673,0.0009934319132775039,245.31235260547976,0.1448948720912231,12,90,"{'model__alpha': 245.31235260547976, 'model__eta': 0.1448948720912231, 'model__max_depth': 12, 'model__min_child_weight': 90}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.05336265563964844,0.0061590588068289945,0.009549713134765625,0.000489973524795116,1009.3070415717551,0.2420552715115004,4,55,"{'model__alpha': 1009.3070415717551, 'model__eta': 0.2420552715115004, 'model__max_depth': 4, 'model__min_child_weight': 55}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.05250458717346192,0.005889934979496781,0.009285354614257812,0.00117858271664193,779.8994626591068,0.23763754399239967,6,24,"{'model__alpha': 779.8994626591068, 'model__eta': 0.23763754399239967, 'model__max_depth': 6, 'model__min_child_weight': 24}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04765019416809082,0.002071099634371034,0.008236837387084962,0.00038520974554424577,481.58882623524335,0.983423140894843,6,11,"{'model__alpha': 481.58882623524335, 'model__eta': 0.983423140894843, 'model__max_depth': 6, 'model__min_child_weight': 11}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.047983646392822266,0.004699144219880212,0.008799028396606446,0.00037627275445365957,836.0272147391491,0.7983451249845511,9,124,"{'model__alpha': 836.0272147391491, 'model__eta': 0.7983451249845511, 'model__max_depth': 9, 'model__min_child_weight': 124}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04707493782043457,0.0015340073313840359,0.008715963363647461,0.0008692923521434681,520.3965239449959,0.6958128067908819,3,20,"{'model__alpha': 520.3965239449959, 'model__eta': 0.6958128067908819, 'model__max_depth': 3, 'model__min_child_weight': 20}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04835915565490723,0.002173098074834106,0.008964443206787109,0.0005124793376535288,333.78289548923,0.2202410475655483,10,67,"{'model__alpha': 333.78289548923, 'model__eta': 0.2202410475655483, 'model__max_depth': 10, 'model__min_child_weight': 67}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.046541357040405275,0.0008548819981125126,0.00839219093322754,0.00040096693673769045,828.9300478095686,0.3486659872917294,7,52,"{'model__alpha': 828.9300478095686, 'model__eta': 0.3486659872917294, 'model__max_depth': 7, 'model__min_child_weight': 52}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04661903381347656,0.001038263750062102,0.008680963516235351,0.0005201455170245786,963.0967993998545,0.3975720210875223,7,82,"{'model__alpha': 963.0967993998545, 'model__eta': 0.3975720210875223, 'model__max_depth': 7, 'model__min_child_weight': 82}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04635491371154785,0.0010238953163355824,0.008362770080566406,0.0004066855759163337,857.8161250116038,0.6756901170392807,9,89,"{'model__alpha': 857.8161250116038, 'model__eta': 0.6756901170392807, 'model__max_depth': 9, 'model__min_child_weight': 89}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.046931123733520506,0.0004495202995139138,0.008255577087402344,0.00042268803788698576,214.0903161979188,0.5414479738275658,10,99,"{'model__alpha': 214.0903161979188, 'model__eta': 0.5414479738275658, 'model__max_depth': 10, 'model__min_child_weight': 99}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.048643302917480466,0.0007684550795016089,0.008881807327270508,0.00039125841443974523,234.03619888293485,0.17495492709593619,9,116,"{'model__alpha': 234.03619888293485, 'model__eta': 0.17495492709593619, 'model__max_depth': 9, 'model__min_child_weight': 116}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04854397773742676,0.0024608112747621486,0.008587408065795898,0.0006166009188981216,542.3631687990506,0.24185229090045168,14,12,"{'model__alpha': 542.3631687990506, 'model__eta': 0.24185229090045168, 'model__max_depth': 14, 'model__min_child_weight': 12}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04625687599182129,0.0010362703036775963,0.008479642868041991,0.0004985132924905959,571.6934730561679,0.8826363431893397,7,9,"{'model__alpha': 571.6934730561679, 'model__eta': 0.8826363431893397, 'model__max_depth': 7, 'model__min_child_weight': 9}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04675898551940918,0.0008362336707068836,0.008775997161865234,0.0006189116964513947,285.56524161689424,0.7003578299727713,3,20,"{'model__alpha': 285.56524161689424, 'model__eta': 0.7003578299727713, 'model__max_depth': 3, 'model__min_child_weight': 20}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04582815170288086,0.0006897434148234055,0.008173608779907226,0.0005554179405082741,908.3774750099801,0.7798755458576239,8,116,"{'model__alpha': 908.3774750099801, 'model__eta': 0.7798755458576239, 'model__max_depth': 8, 'model__min_child_weight': 116}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.059114694595336914,0.004563938671498308,0.009764719009399413,0.0008963651993718877,86.16030071743,0.16162871409461377,6,104,"{'model__alpha': 86.16030071743, 'model__eta': 0.16162871409461377, 'model__max_depth': 6, 'model__min_child_weight': 104}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.05236997604370117,0.004964999225013146,0.008789968490600587,0.0005865210710370035,620.9843336539201,0.009197051616629648,14,89,"{'model__alpha': 620.9843336539201, 'model__eta': 0.009197051616629648, 'model__max_depth': 14, 'model__min_child_weight': 89}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.048450374603271486,0.002993611282915279,0.009267044067382813,0.0009510815112020686,679.4267881291491,0.005061583846218687,14,82,"{'model__alpha': 679.4267881291491, 'model__eta': 0.005061583846218687, 'model__max_depth': 14, 'model__min_child_weight': 82}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.046019458770751955,0.001196785375385097,0.00867633819580078,0.0004828587222585315,497.26946023479604,0.44842414298624733,13,41,"{'model__alpha': 497.26946023479604, 'model__eta': 0.44842414298624733, 'model__max_depth': 13, 'model__min_child_weight': 41}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.061165475845336915,0.0035928050695945386,0.010371017456054687,0.0038587416392403522,180.14843530410167,0.018075363615520867,14,21,"{'model__alpha': 180.14843530410167, 'model__eta': 0.018075363615520867, 'model__max_depth': 14, 'model__min_child_weight': 21}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.047917652130126956,0.0008087701711744773,0.008451128005981445,0.00045169217750893616,183.1154308051407,0.3664687845828599,8,7,"{'model__alpha': 183.1154308051407, 'model__eta': 0.3664687845828599, 'model__max_depth': 8, 'model__min_child_weight': 7}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04649090766906738,0.0009357353545054428,0.008478498458862305,0.0005041385655309438,738.2434589966804,0.3080607918523892,12,59,"{'model__alpha': 738.2434589966804, 'model__eta': 0.3080607918523892, 'model__max_depth': 12, 'model__min_child_weight': 59}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04609665870666504,0.0007257973236863444,0.008435678482055665,0.00038713754899071087,376.5419588953599,0.26520236768172545,14,30,"{'model__alpha': 376.5419588953599, 'model__eta': 0.26520236768172545, 'model__max_depth': 14, 'model__min_child_weight': 30}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04694352149963379,0.0005154641131041331,0.008892011642456055,0.0004804364830717747,996.3637846290043,0.3930977246667604,6,8,"{'model__alpha': 996.3637846290043, 'model__eta': 0.3930977246667604, 'model__max_depth': 6, 'model__min_child_weight': 8}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.047495126724243164,0.0020784912807446303,0.009043741226196288,0.000275317260655457,646.2869295836972,0.7948113035416484,14,97,"{'model__alpha': 646.2869295836972, 'model__eta': 0.7948113035416484, 'model__max_depth': 14, 'model__min_child_weight': 97}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04550423622131348,0.00039303239056388356,0.008745718002319335,0.0005770494552221586,590.7505544198917,0.4925176938188639,5,124,"{'model__alpha': 590.7505544198917, 'model__eta': 0.4925176938188639, 'model__max_depth': 5, 'model__min_child_weight': 124}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04589676856994629,0.0006155164313099884,0.00914902687072754,4.935999368710886e-05,739.7919425902815,0.2807723624408558,3,64,"{'model__alpha': 739.7919425902815, 'model__eta': 0.2807723624408558, 'model__max_depth': 3, 'model__min_child_weight': 64}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.0484377384185791,0.0014560993735403184,0.008877325057983398,0.0007440091936678081,660.9646075714398,0.17711067940704894,12,30,"{'model__alpha': 660.9646075714398, 'model__eta': 0.17711067940704894, 'model__max_depth': 12, 'model__min_child_weight': 30}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04671187400817871,0.0016383524771041889,0.008955860137939453,0.000469178895721312,976.8238394131495,0.9148643902204485,3,124,"{'model__alpha': 976.8238394131495, 'model__eta': 0.9148643902204485, 'model__max_depth': 3, 'model__min_child_weight': 124}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.047419500350952146,0.0016034079542382898,0.00843219757080078,0.0004291787510932593,15.828551888060247,0.9283185625877254,1,46,"{'model__alpha': 15.828551888060247, 'model__eta': 0.9283185625877254, 'model__max_depth': 1, 'model__min_child_weight': 46}",0.884,0.882,0.883,0.883,0.888,0.884,0.002097617696340305,5
0,0.04541163444519043,0.0006063716441471796,0.008773231506347656,0.0005648714211487559,989.8555112632176,0.9636199770892528,1,116,"{'model__alpha': 989.8555112632176, 'model__eta': 0.9636199770892528, 'model__max_depth': 1, 'model__min_child_weight': 116}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.05103468894958496,0.0028957874398929133,0.00863819122314453,0.000520738999761017,301.51664204175574,0.38509772860192526,7,33,"{'model__alpha': 301.51664204175574, 'model__eta': 0.38509772860192526, 'model__max_depth': 7, 'model__min_child_weight': 33}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.0515531063079834,0.002249358714722571,0.008950614929199218,0.000475321090521974,324.5291098425283,0.1694927466860925,9,106,"{'model__alpha': 324.5291098425283, 'model__eta': 0.1694927466860925, 'model__max_depth': 9, 'model__min_child_weight': 106}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.049568462371826175,0.004605301507727995,0.009824705123901368,0.0007862863631097299,958.6234653031397,0.696029796674973,8,46,"{'model__alpha': 958.6234653031397, 'model__eta': 0.696029796674973, 'model__max_depth': 8, 'model__min_child_weight': 46}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04840145111083984,0.0030864247494569812,0.009022045135498046,0.0002729144639372279,99.50970618376698,0.6150072266991697,6,23,"{'model__alpha': 99.50970618376698, 'model__eta': 0.6150072266991697, 'model__max_depth': 6, 'model__min_child_weight': 23}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04611821174621582,0.0008118494015431778,0.008819818496704102,0.0006456389384908995,143.4470081647006,0.5183296523637367,2,90,"{'model__alpha': 143.4470081647006, 'model__eta': 0.5183296523637367, 'model__max_depth': 2, 'model__min_child_weight': 90}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04778470993041992,0.002580270995072816,0.008680963516235351,0.0005259900022701665,758.5480411428053,0.697015740995268,11,118,"{'model__alpha': 758.5480411428053, 'model__eta': 0.697015740995268, 'model__max_depth': 11, 'model__min_child_weight': 118}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04708032608032227,0.002359130086793692,0.009172916412353516,0.00013280193079391587,368.1199154115293,0.29359184426449336,7,26,"{'model__alpha': 368.1199154115293, 'model__eta': 0.29359184426449336, 'model__max_depth': 7, 'model__min_child_weight': 26}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
0,0.04597415924072266,0.0009977545341415938,0.008481407165527343,0.0005907649574808258,829.5570927139811,0.8670723185801037,13,60,"{'model__alpha': 829.5570927139811, 'model__eta': 0.8670723185801037, 'model__max_depth': 13, 'model__min_child_weight': 60}",0.883,0.883,0.883,0.883,0.883,0.883,0.0,7
