dataset,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_impurity_decrease,param_model__min_samples_leaf,param_model__min_samples_split,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1,0.03904514312744141,0.005926486438060435,0.010133695602416993,0.0008611320966580916,2,0.03682186763599138,1,22,"{'model__max_depth': 2, 'model__min_impurity_decrease': 0.03682186763599138, 'model__min_samples_leaf': 1, 'model__min_samples_split': 22}",0.8382748833639896,0.848336642588284,0.8429667166100236,0.8357168089849316,0.8474981626529261,0.842558642840031,0.004962095263573842,7
1,0.03666872978210449,0.001451368907828415,0.007930564880371093,0.002369485297312319,16,0.07535906035246231,28,18,"{'model__max_depth': 16, 'model__min_impurity_decrease': 0.07535906035246231, 'model__min_samples_leaf': 28, 'model__min_samples_split': 18}",0.7884634905940011,0.8001006988009534,0.7866322341734374,0.7807892674568273,0.8029227014889617,0.7917816785028362,0.00838676028514226,17
2,0.059821128845214844,0.003499986423783067,0.027552461624145506,0.004087003129281586,7,0.7965429868602328,15,44,"{'model__max_depth': 7, 'model__min_impurity_decrease': 0.7965429868602328, 'model__min_samples_leaf': 15, 'model__min_samples_split': 44}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06590662002563477,0.005306935549383239,0.023766326904296874,0.004892458611003919,8,0.5986584841970366,39,59,"{'model__max_depth': 8, 'model__min_impurity_decrease': 0.5986584841970366, 'model__min_samples_leaf': 39, 'model__min_samples_split': 59}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06500859260559082,0.0015783989839805374,0.01656064987182617,0.0015960377967341372,19,0.09997491581800289,11,25,"{'model__max_depth': 19, 'model__min_impurity_decrease': 0.09997491581800289, 'model__min_samples_leaf': 11, 'model__min_samples_split': 25}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.056710243225097656,0.0023338196839641956,0.023029184341430663,0.0073926108330256745,21,0.6011150117432088,24,4,"{'model__max_depth': 21, 'model__min_impurity_decrease': 0.6011150117432088, 'model__min_samples_leaf': 24, 'model__min_samples_split': 4}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06289229393005372,0.004726888826320334,0.017714214324951173,0.0034376851866007546,22,0.056411579027100256,24,45,"{'model__max_depth': 22, 'model__min_impurity_decrease': 0.056411579027100256, 'model__min_samples_leaf': 24, 'model__min_samples_split': 45}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.0613518238067627,0.003569768159235445,0.013882112503051759,0.005425497117487442,30,0.21233911067827616,60,22,"{'model__max_depth': 30, 'model__min_impurity_decrease': 0.21233911067827616, 'model__min_samples_leaf': 60, 'model__min_samples_split': 22}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.04438495635986328,0.0062902246681100895,0.013884305953979492,0.004944027023424509,1,0.3042422429595377,22,45,"{'model__max_depth': 1, 'model__min_impurity_decrease': 0.3042422429595377, 'model__min_samples_leaf': 22, 'model__min_samples_split': 45}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.05796356201171875,0.006757198168853158,0.01767420768737793,0.003216117741621627,25,0.2912291401980419,59,43,"{'model__max_depth': 25, 'model__min_impurity_decrease': 0.2912291401980419, 'model__min_samples_leaf': 59, 'model__min_samples_split': 43}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.05753779411315918,0.004631420529836911,0.03669734001159668,0.03575540734301901,28,0.9737555188414592,15,48,"{'model__max_depth': 28, 'model__min_impurity_decrease': 0.9737555188414592, 'model__min_samples_leaf': 15, 'model__min_samples_split': 48}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.057987546920776366,0.003713955556179618,0.03680229187011719,0.029934227251278617,30,0.19967378215835974,55,53,"{'model__max_depth': 30, 'model__min_impurity_decrease': 0.19967378215835974, 'model__min_samples_leaf': 55, 'model__min_samples_split': 53}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06935901641845703,0.01631721112640598,0.01682591438293457,0.0008185344629492047,25,0.046450412719997725,51,8,"{'model__max_depth': 25, 'model__min_impurity_decrease': 0.046450412719997725, 'model__min_samples_leaf': 51, 'model__min_samples_split': 8}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.08202123641967773,0.03204495535090762,0.021953535079956055,0.004030518431042861,21,0.450499251969543,18,5,"{'model__max_depth': 21, 'model__min_impurity_decrease': 0.450499251969543, 'model__min_samples_leaf': 18, 'model__min_samples_split': 5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.09866895675659179,0.045657235660088356,0.020496368408203125,0.005230782758695162,25,0.9656320330745594,50,59,"{'model__max_depth': 25, 'model__min_impurity_decrease': 0.9656320330745594, 'model__min_samples_leaf': 50, 'model__min_samples_split': 59}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.10098295211791992,0.022451119307013,0.020057010650634765,0.0012228296837699115,9,0.015966252220214194,2,21,"{'model__max_depth': 9, 'model__min_impurity_decrease': 0.015966252220214194, 'model__min_samples_leaf': 2, 'model__min_samples_split': 21}",0.6744387083712927,0.680159935216115,0.6641664136046159,0.7060694402267437,0.6330924182609576,0.671585383135945,0.023696261542654702,3
2,0.07440724372863769,0.014616203846352567,0.03342394828796387,0.02680352521949014,28,0.4401524937396013,7,45,"{'model__max_depth': 28, 'model__min_impurity_decrease': 0.4401524937396013, 'model__min_samples_leaf': 7, 'model__min_samples_split': 45}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07164168357849121,0.004738679257201813,0.020090579986572266,0.002549106553011978,29,0.8331949117361643,35,15,"{'model__max_depth': 29, 'model__min_impurity_decrease': 0.8331949117361643, 'model__min_samples_leaf': 35, 'model__min_samples_split': 15}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.08885812759399414,0.02167618268467099,0.022086906433105468,0.004506363605309674,17,0.2587799816000169,40,5,"{'model__max_depth': 17, 'model__min_impurity_decrease': 0.2587799816000169, 'model__min_samples_leaf': 40, 'model__min_samples_split': 5}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07297883033752442,0.006406399138458098,0.020774364471435547,0.0038657200267343383,2,0.4251558744912447,54,43,"{'model__max_depth': 2, 'model__min_impurity_decrease': 0.4251558744912447, 'model__min_samples_leaf': 54, 'model__min_samples_split': 43}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.0779426097869873,0.0068586947493711106,0.031235551834106444,0.010741991189800683,4,0.18485445552552704,18,27,"{'model__max_depth': 4, 'model__min_impurity_decrease': 0.18485445552552704, 'model__min_samples_leaf': 18, 'model__min_samples_split': 27}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.0750974178314209,0.006446788414149249,0.02446274757385254,0.004426847860875818,12,0.9394989415641891,36,15,"{'model__max_depth': 12, 'model__min_impurity_decrease': 0.9394989415641891, 'model__min_samples_leaf': 36, 'model__min_samples_split': 15}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.0742147445678711,0.01097840308537891,0.02203507423400879,0.0026707065518345907,16,0.3265407688058354,14,24,"{'model__max_depth': 16, 'model__min_impurity_decrease': 0.3265407688058354, 'model__min_samples_leaf': 14, 'model__min_samples_split': 24}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.08326644897460937,0.011886289885303897,0.026423883438110352,0.0069896551951388166,28,0.045227288910538066,40,22,"{'model__max_depth': 28, 'model__min_impurity_decrease': 0.045227288910538066, 'model__min_samples_leaf': 40, 'model__min_samples_split': 22}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07993364334106445,0.006848814817288748,0.02350330352783203,0.003796003396972321,16,0.7473201101373809,47,54,"{'model__max_depth': 16, 'model__min_impurity_decrease': 0.7473201101373809, 'model__min_samples_leaf': 47, 'model__min_samples_split': 54}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07077770233154297,0.0036732605115940126,0.025645875930786134,0.0056311262230850185,24,0.3567533266935893,60,46,"{'model__max_depth': 24, 'model__min_impurity_decrease': 0.3567533266935893, 'model__min_samples_leaf': 60, 'model__min_samples_split': 46}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.0848114013671875,0.011270511059973336,0.022754859924316407,0.003264649023814729,9,0.2962735057040824,45,2,"{'model__max_depth': 9, 'model__min_impurity_decrease': 0.2962735057040824, 'model__min_samples_leaf': 45, 'model__min_samples_split': 2}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07762117385864258,0.008532301598055797,0.023319387435913087,0.001224538039400048,25,0.9868869366005173,24,2,"{'model__max_depth': 25, 'model__min_impurity_decrease': 0.9868869366005173, 'model__min_samples_leaf': 24, 'model__min_samples_split': 2}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.08357882499694824,0.018395296140904842,0.0306398868560791,0.021186727329680178,12,0.2934881747180381,11,52,"{'model__max_depth': 12, 'model__min_impurity_decrease': 0.2934881747180381, 'model__min_samples_leaf': 11, 'model__min_samples_split': 52}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07300405502319336,0.003891183893958577,0.021283531188964845,0.004355335784278422,17,0.71134195274865,35,34,"{'model__max_depth': 17, 'model__min_impurity_decrease': 0.71134195274865, 'model__min_samples_leaf': 35, 'model__min_samples_split': 34}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.08534111976623535,0.010700663104191772,0.028133201599121093,0.003469407903307781,27,0.07404465173409036,39,59,"{'model__max_depth': 27, 'model__min_impurity_decrease': 0.07404465173409036, 'model__min_samples_leaf': 39, 'model__min_samples_split': 59}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07973008155822754,0.012607334673559045,0.027632761001586913,0.0037979318002893153,9,0.9149596755437808,9,9,"{'model__max_depth': 9, 'model__min_impurity_decrease': 0.9149596755437808, 'model__min_samples_leaf': 9, 'model__min_samples_split': 9}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.08861565589904785,0.018337883141297747,0.031015920639038085,0.01360622933804127,12,0.3308980248526492,48,56,"{'model__max_depth': 12, 'model__min_impurity_decrease': 0.3308980248526492, 'model__min_samples_leaf': 48, 'model__min_samples_split': 56}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.08249077796936036,0.008392838234816293,0.024394655227661134,0.0007481140953197933,23,0.6688412526636073,37,36,"{'model__max_depth': 23, 'model__min_impurity_decrease': 0.6688412526636073, 'model__min_samples_leaf': 37, 'model__min_samples_split': 36}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.10760092735290527,0.051991827308630556,0.04099459648132324,0.036517698710390956,12,0.6375574713552131,27,36,"{'model__max_depth': 12, 'model__min_impurity_decrease': 0.6375574713552131, 'model__min_samples_leaf': 27, 'model__min_samples_split': 36}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.09152326583862305,0.019135278678078294,0.021561527252197267,0.004156019421271438,1,0.38292687475378984,47,15,"{'model__max_depth': 1, 'model__min_impurity_decrease': 0.38292687475378984, 'model__min_samples_leaf': 47, 'model__min_samples_split': 15}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.1052619457244873,0.02224248671377573,0.02624974250793457,0.012013053112538162,3,0.7607850486168974,26,56,"{'model__max_depth': 3, 'model__min_impurity_decrease': 0.7607850486168974, 'model__min_samples_leaf': 26, 'model__min_samples_split': 56}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.09067287445068359,0.01547750393632748,0.022565937042236327,0.001614192360948378,14,0.49379559636439074,9,16,"{'model__max_depth': 14, 'model__min_impurity_decrease': 0.49379559636439074, 'model__min_samples_leaf': 9, 'model__min_samples_split': 16}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.0974499225616455,0.024879965315514684,0.018627452850341796,0.0021512665394477827,15,0.11089082081183133,60,14,"{'model__max_depth': 15, 'model__min_impurity_decrease': 0.11089082081183133, 'model__min_samples_leaf': 60, 'model__min_samples_split': 14}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.08625288009643554,0.003477230040686927,0.02766308784484863,0.009898443710498384,19,0.03142918568673425,39,50,"{'model__max_depth': 19, 'model__min_impurity_decrease': 0.03142918568673425, 'model__min_samples_leaf': 39, 'model__min_samples_split': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.09640350341796874,0.0332746470138172,0.022592449188232423,0.00802542898621753,20,0.5632755719763837,4,31,"{'model__max_depth': 20, 'model__min_impurity_decrease': 0.5632755719763837, 'model__min_samples_leaf': 4, 'model__min_samples_split': 31}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.08384923934936524,0.021749078565549737,0.019617271423339844,0.0030850543456386564,5,0.24929222914887494,45,16,"{'model__max_depth': 5, 'model__min_impurity_decrease': 0.24929222914887494, 'model__min_samples_leaf': 45, 'model__min_samples_split': 16}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.0775944709777832,0.007064880542111514,0.018039989471435546,0.0030169721136425118,11,0.2030612247347694,13,33,"{'model__max_depth': 11, 'model__min_impurity_decrease': 0.2030612247347694, 'model__min_samples_leaf': 13, 'model__min_samples_split': 33}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.09400758743286133,0.039792902925162785,0.017507505416870118,0.0017979029896762833,7,0.289751452913768,22,29,"{'model__max_depth': 7, 'model__min_impurity_decrease': 0.289751452913768, 'model__min_samples_leaf': 22, 'model__min_samples_split': 29}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06777968406677246,0.006124290313892588,0.019176530838012695,0.0029425148804825023,2,0.6243540481337932,57,54,"{'model__max_depth': 2, 'model__min_impurity_decrease': 0.6243540481337932, 'model__min_samples_leaf': 57, 'model__min_samples_split': 54}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.0754349708557129,0.00998431565718731,0.02500014305114746,0.00449547756638377,6,0.45653457048291024,44,45,"{'model__max_depth': 6, 'model__min_impurity_decrease': 0.45653457048291024, 'model__min_samples_leaf': 44, 'model__min_samples_split': 45}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.08401389122009277,0.015364249579723915,0.018637704849243163,0.0030383173544284636,20,0.8925589984899778,11,59,"{'model__max_depth': 20, 'model__min_impurity_decrease': 0.8925589984899778, 'model__min_samples_leaf': 11, 'model__min_samples_split': 59}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.08489174842834472,0.028961072659544958,0.02344985008239746,0.005699757492723302,23,0.8960912999234932,39,34,"{'model__max_depth': 23, 'model__min_impurity_decrease': 0.8960912999234932, 'model__min_samples_leaf': 39, 'model__min_samples_split': 34}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07583155632019042,0.009964609652338207,0.02879176139831543,0.014117484302731503,1,0.22793516254194168,57,53,"{'model__max_depth': 1, 'model__min_impurity_decrease': 0.22793516254194168, 'model__min_samples_leaf': 57, 'model__min_samples_split': 53}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07444944381713867,0.0102162900482588,0.02265276908874512,0.002245831273789823,13,0.8607305832563434,39,7,"{'model__max_depth': 13, 'model__min_impurity_decrease': 0.8607305832563434, 'model__min_samples_leaf': 39, 'model__min_samples_split': 7}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.0744255542755127,0.009705860877126575,0.02415633201599121,0.008736107786738206,8,0.534089419375442,37,34,"{'model__max_depth': 8, 'model__min_impurity_decrease': 0.534089419375442, 'model__min_samples_leaf': 37, 'model__min_samples_split': 34}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06653971672058105,0.003881994086323582,0.024062395095825195,0.012956586681472692,19,0.2694123337985215,24,16,"{'model__max_depth': 19, 'model__min_impurity_decrease': 0.2694123337985215, 'model__min_samples_leaf': 24, 'model__min_samples_split': 16}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07729535102844239,0.01883878738119698,0.022716665267944337,0.004453510966585501,27,0.32320293202075523,32,25,"{'model__max_depth': 27, 'model__min_impurity_decrease': 0.32320293202075523, 'model__min_samples_leaf': 32, 'model__min_samples_split': 25}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07435684204101563,0.007644210547294624,0.0196136474609375,0.004336364186404699,9,0.4038361710580408,49,59,"{'model__max_depth': 9, 'model__min_impurity_decrease': 0.4038361710580408, 'model__min_samples_leaf': 49, 'model__min_samples_split': 59}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07232933044433594,0.010415740222120112,0.021981287002563476,0.0031916842673706167,20,0.2468760628386012,39,3,"{'model__max_depth': 20, 'model__min_impurity_decrease': 0.2468760628386012, 'model__min_samples_leaf': 39, 'model__min_samples_split': 3}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07006196975708008,0.01300656699858504,0.02390742301940918,0.006621664869692714,3,0.30087830981676966,49,57,"{'model__max_depth': 3, 'model__min_impurity_decrease': 0.30087830981676966, 'model__min_samples_leaf': 49, 'model__min_samples_split': 57}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07439265251159669,0.010578036474847063,0.018108224868774413,0.00349281311876217,17,0.266781014275285,2,3,"{'model__max_depth': 17, 'model__min_impurity_decrease': 0.266781014275285, 'model__min_samples_leaf': 2, 'model__min_samples_split': 3}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06928839683532714,0.003921148673501436,0.01880679130554199,0.002279227764898056,28,0.05147875124998935,37,33,"{'model__max_depth': 28, 'model__min_impurity_decrease': 0.05147875124998935, 'model__min_samples_leaf': 37, 'model__min_samples_split': 33}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.065667724609375,0.005390843956711618,0.021928739547729493,0.002205438542775424,1,0.6343513447013638,2,54,"{'model__max_depth': 1, 'model__min_impurity_decrease': 0.6343513447013638, 'model__min_samples_leaf': 2, 'model__min_samples_split': 54}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06509380340576172,0.0036367616855708805,0.020568084716796876,0.002217499853535338,12,0.44778316457309164,6,33,"{'model__max_depth': 12, 'model__min_impurity_decrease': 0.44778316457309164, 'model__min_samples_leaf': 6, 'model__min_samples_split': 33}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.0708080768585205,0.0036203753813809367,0.02614912986755371,0.0037582732780943487,23,0.6721355474058786,11,57,"{'model__max_depth': 23, 'model__min_impurity_decrease': 0.6721355474058786, 'model__min_samples_leaf': 11, 'model__min_samples_split': 57}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.0706286907196045,0.007312424127229804,0.023334503173828125,0.002024305926792889,27,0.24215993827742588,38,25,"{'model__max_depth': 27, 'model__min_impurity_decrease': 0.24215993827742588, 'model__min_samples_leaf': 38, 'model__min_samples_split': 25}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07256765365600586,0.0011243890300237716,0.02238621711730957,0.0074282497436417225,5,0.6323058305935795,6,23,"{'model__max_depth': 5, 'model__min_impurity_decrease': 0.6323058305935795, 'model__min_samples_leaf': 6, 'model__min_samples_split': 23}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07270073890686035,0.012202451717701351,0.020619583129882813,0.0027949082739242167,11,0.8164318732193839,16,34,"{'model__max_depth': 11, 'model__min_impurity_decrease': 0.8164318732193839, 'model__min_samples_leaf': 16, 'model__min_samples_split': 34}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.08137822151184082,0.01380744862742999,0.0259305477142334,0.0032431711356620523,9,0.32078006497173583,6,17,"{'model__max_depth': 9, 'model__min_impurity_decrease': 0.32078006497173583, 'model__min_samples_leaf': 6, 'model__min_samples_split': 17}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07463021278381347,0.01791925447097811,0.020424842834472656,0.0038702325665484977,29,0.8583588048137198,60,60,"{'model__max_depth': 29, 'model__min_impurity_decrease': 0.8583588048137198, 'model__min_samples_leaf': 60, 'model__min_samples_split': 60}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06956043243408203,0.004905209081936645,0.02458353042602539,0.006405225444172417,4,0.016587828927856152,3,20,"{'model__max_depth': 4, 'model__min_impurity_decrease': 0.016587828927856152, 'model__min_samples_leaf': 3, 'model__min_samples_split': 20}",0.6744387083712927,0.680159935216115,0.6641664136046159,0.7060694402267437,0.6330924182609576,0.671585383135945,0.023696261542654702,3
2,0.07104415893554687,0.015263487285082191,0.02259340286254883,0.006717673122775588,20,0.6451727904094499,52,42,"{'model__max_depth': 20, 'model__min_impurity_decrease': 0.6451727904094499, 'model__min_samples_leaf': 52, 'model__min_samples_split': 42}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06650481224060059,0.0073457056368104795,0.02230381965637207,0.006057666371177883,1,0.3975720210875223,39,19,"{'model__max_depth': 1, 'model__min_impurity_decrease': 0.3975720210875223, 'model__min_samples_leaf': 39, 'model__min_samples_split': 19}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.09210114479064942,0.016507382075803746,0.018600606918334962,0.003368889603968718,8,0.13752094414599325,28,58,"{'model__max_depth': 8, 'model__min_impurity_decrease': 0.13752094414599325, 'model__min_samples_leaf': 28, 'model__min_samples_split': 58}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06711211204528808,0.011558354787314743,0.025965166091918946,0.010245015150281424,25,0.20907162073771368,31,31,"{'model__max_depth': 25, 'model__min_impurity_decrease': 0.20907162073771368, 'model__min_samples_leaf': 31, 'model__min_samples_split': 31}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07972860336303711,0.015302209742509053,0.017297649383544923,0.0022584790424440278,10,0.2579416277151556,60,17,"{'model__max_depth': 10, 'model__min_impurity_decrease': 0.2579416277151556, 'model__min_samples_leaf': 60, 'model__min_samples_split': 17}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07095780372619628,0.004541874699329701,0.019858312606811524,0.0031974958302123184,26,0.9821683433294356,52,50,"{'model__max_depth': 26, 'model__min_impurity_decrease': 0.9821683433294356, 'model__min_samples_leaf': 52, 'model__min_samples_split': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06363658905029297,0.0038191715447528033,0.01848001480102539,0.0034333930882965435,2,0.9962536997579243,12,6,"{'model__max_depth': 2, 'model__min_impurity_decrease': 0.9962536997579243, 'model__min_samples_leaf': 12, 'model__min_samples_split': 6}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06925430297851562,0.006785895088069656,0.020148515701293945,0.004492653366418325,5,0.8826363431893397,55,10,"{'model__max_depth': 5, 'model__min_impurity_decrease': 0.8826363431893397, 'model__min_samples_leaf': 55, 'model__min_samples_split': 10}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06373653411865235,0.0026686909812566237,0.020877695083618163,0.0031617307721609985,9,0.3492095746126609,48,17,"{'model__max_depth': 9, 'model__min_impurity_decrease': 0.3492095746126609, 'model__min_samples_leaf': 48, 'model__min_samples_split': 17}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06470832824707032,0.006973510895788898,0.022763824462890624,0.006544357088249199,3,0.8563242918780924,54,57,"{'model__max_depth': 3, 'model__min_impurity_decrease': 0.8563242918780924, 'model__min_samples_leaf': 54, 'model__min_samples_split': 57}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07028107643127442,0.004338775414109411,0.020356369018554688,0.006852392985746971,1,0.6420316461542878,11,50,"{'model__max_depth': 1, 'model__min_impurity_decrease': 0.6420316461542878, 'model__min_samples_leaf': 11, 'model__min_samples_split': 50}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06713061332702637,0.008874405950876628,0.022117137908935547,0.006315512231111194,8,0.7853406511139436,40,21,"{'model__max_depth': 8, 'model__min_impurity_decrease': 0.7853406511139436, 'model__min_samples_leaf': 40, 'model__min_samples_split': 21}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.08641791343688965,0.009864661645019332,0.023400354385375976,0.005993004105907145,30,0.009197051616629648,25,36,"{'model__max_depth': 30, 'model__min_impurity_decrease': 0.009197051616629648, 'model__min_samples_leaf': 25, 'model__min_samples_split': 36}",0.7852960825994534,0.7932341330094139,0.7715315315315315,0.8022208725579513,0.7900455511691467,0.7884656341734994,0.010111885989701346,2
2,0.09609770774841309,0.010308613012754791,0.01903505325317383,0.0035741152844678795,25,0.005061583846218687,46,19,"{'model__max_depth': 25, 'model__min_impurity_decrease': 0.005061583846218687, 'model__min_samples_leaf': 46, 'model__min_samples_split': 19}",0.8457900597226441,0.8331592266423727,0.8908047373215913,0.8378459358234639,0.8684522724972163,0.8552104464014576,0.021535207034586428,1
2,0.0609774112701416,0.006238615999119588,0.017878913879394533,0.003492819973530437,2,0.6918951976926933,16,42,"{'model__max_depth': 2, 'model__min_impurity_decrease': 0.6918951976926933, 'model__min_samples_leaf': 16, 'model__min_samples_split': 42}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.07532634735107421,0.019440921815127056,0.02090625762939453,0.006076092513091543,4,0.7121792213475359,33,15,"{'model__max_depth': 4, 'model__min_impurity_decrease': 0.7121792213475359, 'model__min_samples_leaf': 33, 'model__min_samples_split': 15}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.057503128051757814,0.001319474879315206,0.017244291305541993,0.003491679516964005,21,0.1788227092213288,56,9,"{'model__max_depth': 21, 'model__min_impurity_decrease': 0.1788227092213288, 'model__min_samples_leaf': 56, 'model__min_samples_split': 9}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06941413879394531,0.008108351148486225,0.02356266975402832,0.005684688636464345,7,0.7209399242521293,33,49,"{'model__max_depth': 7, 'model__min_impurity_decrease': 0.7209399242521293, 'model__min_samples_leaf': 33, 'model__min_samples_split': 49}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06648793220520019,0.005987565039761374,0.020421218872070313,0.004512169021552688,12,0.50881407683876,22,56,"{'model__max_depth': 12, 'model__min_impurity_decrease': 0.50881407683876, 'model__min_samples_leaf': 22, 'model__min_samples_split': 56}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06995258331298829,0.007621413605297207,0.024003314971923827,0.004106992554137213,22,0.24398964337908358,38,39,"{'model__max_depth': 22, 'model__min_impurity_decrease': 0.24398964337908358, 'model__min_samples_leaf': 38, 'model__min_samples_split': 39}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06951179504394531,0.003762070208760928,0.019146728515625,0.004345509046645285,13,0.4867421529594551,8,28,"{'model__max_depth': 13, 'model__min_impurity_decrease': 0.4867421529594551, 'model__min_samples_leaf': 8, 'model__min_samples_split': 28}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.08631491661071777,0.026846516420311425,0.01901688575744629,0.005296802892496218,27,0.7948113035416484,30,34,"{'model__max_depth': 27, 'model__min_impurity_decrease': 0.7948113035416484, 'model__min_samples_leaf': 30, 'model__min_samples_split': 34}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
2,0.06825623512268067,0.004327269915555091,0.019923973083496093,0.00346159540200207,28,0.6689240596630996,33,6,"{'model__max_depth': 28, 'model__min_impurity_decrease': 0.6689240596630996, 'model__min_samples_leaf': 33, 'model__min_samples_split': 6}",0.5,0.5,0.5,0.5,0.5,0.5,0.0,7
